关键词,微博内容,微博地址
精度,回复@芒德莱-耀西:我觉得不错了，毕竟不是高端头，没啥二线性、柔化也OK。当然，你要是用GM的高精度研磨来要求这个一头走天下，那也没有办法了。//@芒德莱-耀西:焦外不是很好看//@春卷:回复@帅哥不修图:光角用处一般，我觉得长焦和长焦微距才是要紧。很多花距离都比较远，用广角基本拍不到。,https://weibo.com/1649145663/JrL4Zcgke?refer_flag=1001030103_
遥感,【转起祝贺！#我国成功发射遥感三十号07组卫星#】26日23时19分，我国在西昌卫星发射中心用长征二号丙运载火箭，成功将遥感三十号07组卫星送入预定轨道，发射获得圆满成功！遥感三十号07组卫星主要用于开展电磁环境探测及相关技术试验。此次任务还搭载发射了短报文通信卫星天启星座06星。（总台央视记者刘常连 杨弘杨 @我们的太空 ）L央视新闻的微博视频 收起全文d,https://weibo.com/2656274875/Jr23S9tOI?refer_flag=1001030103_
遥感,【#中国成功发射高分十三号卫星# 用于国土普查等领域】北京时间10月12日0时57分，中国在西昌卫星发射中心用长征三号乙运载火箭，成功将高分十三号卫星发射升空，卫星顺利进入预定轨道。高分十三号卫星是高轨光学遥感卫星，主要用于国土普查、农作物估产、环境治理、气象预警预报和综合防灾减灾等领域，可为国民经济发展提供信息服务。#我国成功发射高分十三号卫星#(郭超凯 朱霄雄)O中国成功发射高分十三号卫星 用于国土普查等领域 L中新视频的微博视频 收起全文d,https://weibo.com/1784473157/JoNlIAcrJ?refer_flag=1001030103_
遥感,#我国成功发射遥感三十号07组卫星#【长二丙一箭四星圆满成功】10月26日23时19分，长征二号丙运载火箭在西昌卫星发射中心点火升空，将遥感三十号07组三颗卫星和一颗微纳卫星送入预定轨道，发射任务取得圆满成功。本次发射是中国长征系列运载火箭的第350次飞行。（张旖旎 摄）,https://weibo.com/5386897742/Jr4Z7rBW7?refer_flag=1001030103_
遥感,飞扬军事10月26日，我国在西昌卫星发射中心使用长征二号丙运载火箭，成功发射遥感三十号07组卫星。拍摄者：YU Ming,https://weibo.com/1376628072/JrHe6sxH9?refer_flag=1001030103_
遥感,【注意！北京空气质量严重污染，PM10浓度最高超500】#北京今日将受沙尘影响# 从最新的云微物理遥感图显示：沙尘带继续向南、向东移动，范围包括内蒙古中东部、吉林西部、山西北部、河北西北部、北京等地。通过真彩色遥感图显示：近地面受沙尘影响严重地区主要在内蒙中南部、山西中北部、河北西北部。京津冀平原至河南北部以灰霾污染为主。根据北京市生态环境监测中心实况数据显示，13时，北京空气质量已经达到严重污染水平，PM10浓度最高的已经超过500微克/立方米，PM2.5浓度也普遍超过100微克/立方米。大家出行一定注意防护。（@北京日报 记者 骆倩雯） 收起全文d,https://weibo.com/1893892941/JrJ9myokD?refer_flag=1001030103_
遥感,我的英语口语用来读大气遥感的内容，简直像吃了💩一样我学过英语么我会说话么 2北京·中国科学院奥运村科技园,https://weibo.com/1653615267/JrKD2lQKq?refer_flag=1001030103_
遥感,【10月31日12:00北方地区遥感图】云微物理遥感图显示：沙尘带继续向南、向东移动，范围包括内蒙古中东部、吉林西部、山西北部、河北西北部、北京等地。真彩色遥感图显示：近地面受沙尘影响严重地区主要在内蒙中南部、山西中北部、河北西北部。京津冀平原至河南北部以灰霾污染为主。,https://weibo.com/2516831703/JrIPxiysi?refer_flag=1001030103_
遥感,百京，双重的享受，我想去南方mmp,https://weibo.com/1842706721/JrIY0sij8?refer_flag=1001030103_
遥感,#Hermina的日常#教资人今天冲冲冲周一去健身完了居然抓肥肥去吃火锅估计毕业照瘦不下来了和yoyo猪视频了，她不记得我了和舍友考完环工狂吃了mootd是新衣服提着我的橘子去找npy剥给我吃hhhh上完四节课遥感看到十四的月亮有点pl最后是我,https://weibo.com/2233599354/JrJLZv5zS?refer_flag=1001030103_
遥感,XVIDEOS→→浏拦器熟入 xv029点 xyz我是非常喜欢沙漠的，中国的几大沙漠我都去过，在07年的年末，我有一次沙漠中游历的经验，那时候我还在国家博物馆遥感与航空摄影考古中心，在阿拉善盟有一次联合考古的活动，范围在巴丹吉林沙漠，那是一次非常有意思的旅行，沙漠虽然没有人烟，但是却是摄影师的天堂，那种浑然天成的气氛使得随便什么往那里一摆都特别有味道。当时我们中心的负责人说了这么一句，叫做沙漠让男孩变成男人，让女人变成女孩，我觉得妙极了。 收起全文d,https://weibo.com/3529653442/JrJ7i5ymK?refer_flag=1001030103_
遥感,啥是移动源遥感监测？是环保“黑科技”的一员吗？今日份的#秒懂环保#准时开讲！戳图片，跟着环保课代表涨知识！,https://weibo.com/6184013326/JrIhfytiM?refer_flag=1001030103_
遥感,又想起多年前遥感考试，借的计算器默认a除法结果给分数，我不知道怎么换成小数，硬生生自己手算真是难为小学数学只考七十分的我了（抹泪）,https://weibo.com/6550768343/JrHpajWkb?refer_flag=1001030103_
遥感,会学习的火箭！看我国如何为智慧火箭做“智商测试”10月26日23时19分，长征二号丙运载火箭在西昌卫星发射中心点火升空，将遥感三十号07组三颗卫星和一颗微纳卫星送入预定轨道，发射任务取得圆满成功。长征二号丙运载火箭是目前我国服役时间最长的运载火箭，于1982年首飞首胜，并以其高成功率率先获得“金牌火箭”称号。此外，长二丙火箭也是我国验证航天运载领域新技术的可靠平台之一。2019年7月26日，长二丙火箭在一次发射中同时开展了整流罩/降落伞和一子级/栅格舵分离体落区安全控制技术试验，使我国成为世界上第二个成功验证该技术的国家，为后续发展运载火箭落区控制乃至可重复使用奠定了基础。本次任务中，长二丙火箭整流罩再次搭载了落区安全控制系统，其主要电子设备均回收自2019年7月26日飞行试验中的整流罩落区安全控制系统，这是我国航天运载史上首次“系统级”重复使用精密的电子设备。而很多人可能不知道的是，本次任务中，我国“智慧火箭”相关技术也利用落区安全控制系统，在整流罩复杂的再入过程中进行首次飞行验证！ “智慧火箭”又是什么？近年来，我国运载火箭高密度发射已呈常态化，屡屡成功，但飞行故障甚至飞行失利也偶有发生。对这些案例进行分析后，技术人员发现，如果箭上能够具备故障诊断和自主飞行的能力，也就是让火箭有智慧、更聪明，在故障发生时，自主进行稍许调整，飞行结果便能大幅改善，飞行任务将更加可靠。目前，我国就正在研制这种会学习的运载火箭。该技术是将智能技术引入导航、制导及控制等各个任务环节，使运载火箭变得更加聪明、自主，对复杂环境和突发状况具备更强的主动适应能力，从而能在更大程度上确保完成任务。传统火箭的飞行策略及轨道是提前设计好的，如果在飞行过程中遭遇事先没有预料到的复杂空间环境，火箭飞行轨迹无法在线调整。另外，如果火箭上出现如动力系统故障等突发情况，又不能及时采取措施，很可能会导致任务失败。但“会学习”的运载火箭则具有边飞边学特征。其控制系统能充分利用箭载多源信息，使火箭实现飞行状态与环境在线辨识、运载及控制能力在线评估、轨迹在线规划、控制在线重构、目标在线变更等功能。简单来说，它可以实时感知自己周边的环境，如果有威胁就自主改变轨迹。同时，火箭会边飞边开展自我健康诊断，如果发现问题，它会评估自己的能力，根据实际情况采取相应措施，或是对任务计划进行调整。会学习运载火箭的另一特征是终身学习。其控制系统能够充分利用全生命周期中所产生的数据，以大数据、智能分析技术等为基础，实现模型智能修正、模型智能建立、方案与参数智能优化等功能，持续进行自我学习和改进。现役运载火箭中，绝大部分都是一次性使用，每一发火箭在飞行过程中，可以将自己的“学习内容”传回地面，供后来者借鉴，实现火箭之间的传递性学习，让后续火箭越来越“聪明”，“经验”越来越丰富。  期待越来越“聪明”的火箭！来源/科技日报、中国航天报、中国运载火箭技术研究院 收起全文d,https://weibo.com/5708130438/JryNQc27k?refer_flag=1001030103_
遥感,Sentinel-6如何从太空对海浪进行厘米级的测量 #地球业界资讯# #遥感应用#Sentinel-6使用了一种创新的双频（C和Ku波段）雷达高度计交错模式，比以前设计具有更高的性能。 L遥感杂货铺掌柜的微博视频,https://weibo.com/1871495085/JrCj220Sm?refer_flag=1001030103_
遥感,【祝贺！#中国成功发射遥感三十号07组卫星#】26日23时19分，我国在西昌卫星发射中心用长征二号丙运载火箭，成功将遥感三十号07组卫星送入预定轨道，发射获得圆满成功！遥感三十号07组卫星主要用于开展电磁环境探测及相关技术试验。此次任务还搭载发射了短报文通信卫星天启星座06星。@人民日报 @平安洛宁 厉害了我的国！ 收起全文d,https://weibo.com/2445791093/JrDGRhl2V?refer_flag=1001030103_
遥感,这项分析根据许多数据源，包括林业记录，卫星遥感测量取得的植被绿色度、土壤水的可利用量，以及分别从太空中与地面空气直接采样获取的二氧化碳数据。,https://weibo.com/5963773637/JrDoUpI10?refer_flag=1001030103_
遥感,曲靖市召开机动车遥感监测系统建设工作推进会议按照《云南省机动车遥感监测系统建设工作方案》和曲靖市人民政府主要领导批示要求：曲靖市2020年底前至少建成2套固定式遥感监测设备或2套黑烟车抓拍设备，同步实现联网传送数据。2019年曲靖市已完成1套黑烟车抓拍设建设任务，2020年还需完成1套固定式遥感监测设备建设任务。10月29日，曲靖市生态环境局组织召开机动车遥感监测建设推进会议，就建设进度进行通报，并现场踏勘预选点位。会议要求，要强化统筹规划，结合城区物流运输交通主干道，科学选址布点，避免重复建设。要强化组织协调，生态环境、交通、公安、住建、供电等部门要加强沟通、互相支持，及时报备报批相关材料，确保按期完成建设任务。会上，相关技术人员演示了遥感监测系统抓拍及运行模拟视频。会后，全体参会人员现场踏勘了遥感监测建设预选点位，初步确定了建设点位。市公安局麒麟分局交警大队、市住房和城乡建设局、市城市综合管理局、曲靖供电局等部门参加会议。（通讯员：莫泗伟、徐紫城） 收起全文d,https://weibo.com/3931129399/JrDflnEZx?refer_flag=1001030103_
遥感,遥感与摄影测量专业根据已经参加完面试的考生回忆：面试题目一共有5道，3道专业面试题目，2道通用能力。通用能力1、你想要什么样的领导？2、你的职业规划？专业能力1、怎么做DOM；2、什么会影响DEM的精度；3、什么是影像金字塔？ O网页链接,https://weibo.com/5869670796/JrCNmdLDO?refer_flag=1001030103_
遥感,遥感课的3D👓拍照可太好看了 2哈尔滨·黑龙江工程学院,https://weibo.com/6569092083/JrxZ8pjyN?refer_flag=1001030103_
遥感,《没那么简单！遥感三十号卫星探测范围大有文章，美潜艇将无处遁形》发射取得圆满成功，这也标志着遥感三十号卫星星座组网任务完成，中国建成了首个低轨卫星星座。O网页链接,https://weibo.com/1234865357/JrCIr3FRi?refer_flag=1001030103_
遥感,2020.10.26，遥感30号07组卫星成功发射！,https://weibo.com/5308110005/JrCw1fY3Z?refer_flag=1001030103_
遥感,新时代是给年轻人机会的，作为科研人，我们一定要扎根基础，扎实科研，看到一批定量遥感的科学前辈和一批学习定量遥感的同级同学，我是高兴的，应当讲，中国遥感领域，后继有人。一定要把遥感机理推向前进！ 2北京·中国科学院奥运村科技园,https://weibo.com/5868553731/JrC7NgNDk?refer_flag=1001030103_
应用,“我就想知道，应用化学的女生咋了嘛，咋就国考一个职位都不给留的” L我是落生的微博视频,https://weibo.com/5822334131/JrHD4jctG?refer_flag=1001030103_
应用,【华为Mate40系列今日国内发布，#余承东回应如何破局#】在遭遇接连打压之后，华为最强旗舰Mate40系列如期而至。华为发布会上，余承东以短片表态“在一起就可以”。从底层硬件到上层应用软件，从科技自立到科技崛起需要更多的中国企业站出来。面对科技霸权，中国企业需要坚强前行、更加团结，才能冲破荆棘。L华为终端官方微博的秒拍视频 收起全文d,https://weibo.com/1663072851/JrB8pFo5Q?refer_flag=1001030103_
应用,#2020指尖城市#提到智慧城市，你的第一反应是什么？你了解“智慧城市应用”吗？看看这些应用哪个是你最常用的？ 这些应用哪个是你最常用的,https://weibo.com/1784473157/JrsFcqWW5?refer_flag=1001030103_
应用,受概率论，应用统计学，公司金融学，宏观经济学，python的迫害。奋战到天明,https://weibo.com/3320039587/JrN3v6jHq?refer_flag=1001030103_
应用,“AI亦庄”上线 北京经济技术开发区“新一代人工智能”十大应用场景落地 O“AI亦庄”上线 北京经济技术开发区“新一代人工智能”十大应用场景落地,https://weibo.com/2796817974/JrN3dlmew?refer_flag=1001030103_
应用,矿山无人驾驶、智慧安保，一批5G创新应用北京中关村决胜负 O矿山无人驾驶、智慧安保，一批5G创新应用北京中关村决胜负,https://weibo.com/2165100551/JrN2ovMKD?refer_flag=1001030103_
应用,【MIT领衔发明新AI模型，19个神经元就能操控车辆行驶】从搜索引擎到自动驾驶汽车，人工智能（AI）已经应用于日常生活的方方面面。这与近年来飞跃式的算力进步有很大关系。但 AI 研究的最新结果表明，更简单小巧的神经网络可以更好，更有效且更可靠地解决某些任务。近日，麻省理工学院计算机科学与人工智能实验室（MIT CSAIL），维也纳工业大学和奥地利科技学院的国际研究团队开发出了一种新型 AI 系统。这种新颖的 AI 系统受到线虫等细小动物的大脑的启发，其核心控制系统仅用 19 个神经元就能操控车辆，实现自动驾驶。OMIT领衔发明新AI模型，19个神经元就能操控车辆行驶 收起全文d,https://weibo.com/1738690784/JrLPFrlIm?refer_flag=1001030103_
应用,#上班族手册# #职场技巧#多总结，提升认知学习的重要性尽人皆知。如果只是一味的储存知识，收藏干货，而不去应用总结，那么你的学习就是假的。职场中的人有很多焦虑，来源之一就是不去践行知识。看到了差距，感受到了压力，急急忙忙补课，匆匆忙忙打卡，给自己一种上进的假象，能力却没有真正的提升。知识和道理要实践，要总结，才能形成个人能力。很多事不是知道了就能做到。而是在亲身操作的过程中，发现问题，找到突破口。也是在工作的实践中总结提炼，才会形成自己的经验，提升自己的认知。对于每一个想更快提升的人来说，自我评价总结非常重要，好的反馈、总结是自己独有的财富。尤其是那些自己犯过错误，栽过跟头，跳过深坑的教训总结，比任何老师的教导都深刻。 收起全文d,https://weibo.com/1791406610/JrGy5FBjW?refer_flag=1001030103_
应用,#企业动态# 为推进新系统普及与应用，在10月28日下午，广州公交集团二汽花都恒通公司开展“新视频监控系统使用培训”，信息技术部相关管理人员、电子组全体员工、安全服务部相关管理人员和操作员约40人参加培训。@广州二汽,https://weibo.com/2895100930/JrN1brpE4?refer_flag=1001030103_
应用,死亡的下周英语pre 葡语视听说pre+期中考 基础葡语期中考 应用技术ddl 庆文ddl 还有各种乱七八糟培训哈哈哈,https://weibo.com/6307832617/JrN17zMxW?refer_flag=1001030103_
应用,不要忽略了，波卡也是可以一键生成联盟链的，当然联盟链的跨链也是可以做的，所以加入BSN这类联盟链的联盟是必然的。【波卡正式加入BSN开放联盟链】波卡宣布加入BSN开放联盟链，波卡区块链在技术适配后，将作为BSN开放联盟链底层框架之一，向中国企业和开发者提供合规、低成本、易开发的区块链应用运行环境。波卡 #比特币# #区块链# 收起全文d,https://weibo.com/2493693514/JrN0JEJUY?refer_flag=1001030103_
应用,纳斯达克和道琼斯的月线图，周线图。美股周五晚上的下跌与预期一致。但是还是跌的不够凶。目前还没有把颈线位击穿。道琼斯的图形更难看一些。美股一般在星期五和星期一容易出事。前几次都挺住了。这一次再观察观察。欧美秋冬疫情几乎已经让人心力憔悴了。在疫苗没有大规模应用之前，光靠印钞票支撑，美股不可能一直坚挺。 收起全文d,https://weibo.com/1143507047/JrMZfvpY4?refer_flag=1001030103_
应用,朱迪姐，求翻牌，最近特别抑郁，刚刚听到我剑桥的博士后表哥说我申请UCL和LSE几乎没希望的消息，都想彻底放弃了。我感觉之前中介在给我画大饼，说什么以我的条件申UCL没问题。本科：211网排40左右 数学系 GPA：87.15（但专业课有些1.0，2.0）辅修：985学校 应用心理学GPA：3.57/4雅思7.5（口5.5）跟社会学副教授做过个水项目，国际志愿者水项目，两个学业奖学金（二等），学校心协干部目标院校： UCL 社会认知LSE 组织与社会心理学巴斯 健康心理学圣安 心理研究方法KCL 健康心理学我感觉申请不到好学校还不如不去国外读大学😭😭 自己DIY文书是真的压力好大 收起全文d,https://weibo.com/6100284549/JrMZ60ZSh?refer_flag=1001030103_
应用,#数码#苹果iOS 13有大量旨在保护用户隐私的改进[呵呵]——尤其是利用Apple ID登录的选项。尽管Android在访问权限控制方面表现更好，应用要求非必要权限的现象仍然屡禁不止。iOS 13在保护用户隐私方面显然取得了很大进展。,https://weibo.com/5325480966/JrMYJgLS9?refer_flag=1001030103_
应用,终于整理好了！史上最全！最丰富！最肉！最香！最好看！100部漫画！点开一键拿走！仅供学习！手慢无！🌟《野画集漫画》🌟《重生大神官》🌟《耻辱的应用程序》🌟《共同录制》🌟《夜画》🌟《困地为牢》🌟《亲密测试》🌟《升温》🌟《朱罗家族》🌟《双重合同》🌟《月下狼嚎》🌟《异类》🌟《男孕》🌟《BJ Alex》🌟《窗外的窗》🌟《房外的房》🌟《手语》🌟《血缘纽带》🌟《野兽都该死》🌟《监禁仓库》🌟《复读生》🌟《做我的狗》🌟《呼吸过度》🌟《植物效应》🌟《我同学的性取向》🌟《巨人族的新娘》🌟《利己主义》🌟《愿爱降临》🌟《杀戮跟踪》🌟《Dear door》🌟《冬天来临》🌟《千纸鹤》🌟《皇家执事》🌟《半血族》🌟《金代理的秘密》🌟《就算PAPA》🌟《男孕外传》🌟《背对背》O野画集、应用程序·····等漫本阅读 收起全文d,https://weibo.com/6043459500/JrMYv5Pz6?refer_flag=1001030103_
应用,未来所有应用一定是个性化的，所有服务都是千人千面的。而个性化的服务，都需要基于对用户的理解，前提就需要获得用户画像。 2苏州,https://weibo.com/2534263104/JrMXDzuui?refer_flag=1001030103_
应用,#SN输了#输了很难受，但是我看到应用商店苏宁的评论哈哈哈哈哈，偏偏还是在双十一这个关头,https://weibo.com/5316786200/JrMXlz5we?refer_flag=1001030103_
应用,刚才上我非常喜欢的一个睡眠监测的软件的官网，发现它的下载入口除了常见的iOS和Android以外，还有一个HUAWEI App Gallery。我用华为手机点击了一下，只适用于海外的华为帐号登录。不过还是没想到的是，原来在海外，App Gallery已经这样悄然成为第三个应用下载入口了。,https://weibo.com/7053136699/JrLwUFv1b?refer_flag=1001030103_
应用,福建师范大学#师大就业信息速递#招聘单位：福建睿能科技股份有限公司公司简介：睿能科技（股票代码：603933）成立于 2007 年，总部位于福州软件园，是专业从事针纺电控、纺织伺服驱动器、智能照明电源的研发、生产及销售的高新技术企业。旗下子公司业务涉及针织行业应用软件研发、IC产品分销、工业电气自动化产品分销及系统集成等。单位性质：三资企业单位行业：制造业单位规模：500-1000人宣讲时间: 2020-11-03 19:00-21:00(周二)举办地址: 地址待定宣讲学校：福建师范大学宣讲类别: 线下宣讲会简历投递邮箱：hr@raynen.cn招聘部门电话： 0591-8****288转6600\15960000139（登录后查看联系方式）面试日期：2020-11-04 09:00-18:00 (周三)宣讲会详情请查看O网页链接 2福州·福建师范大学(旗山校区) 收起全文d,https://weibo.com/2098115244/JrMVx0pBj?refer_flag=1001030103_
应用,iRoot BP和iRoot BP Plus应用于牙髓治疗的研究现状O网页链接 2上海·南码头,https://weibo.com/6363831084/JrMVr5LlS?refer_flag=1001030103_
应用,【全国首届智能无人艇搜救大赛在大连举行】10月30日，“全国智能无人艇搜救大赛暨智能无人艇技术高峰论坛”在大连开幕。本次大赛将以“海上智能搜救”为主题，以无人艇技术在搜救领域的应用展示为主要目的和内容，设置了智能无人艇搜救创意设计、人机协同无人艇水面目标快速救助、自主无人艇水面目标快速救助、无人艇搜寻探测水下目标4个科目，线上赛事与线下赛事同步举行。 L辽视第一时间的微博视频 收起全文d,https://weibo.com/6524416659/JrMVkgMbq?refer_flag=1001030103_
应用,应用双开这个功能，轻松解决了我打开夹博时一不小心就跳到淘宝的棘手问题，亲测好用，建议各位也设置一下,https://weibo.com/5020399677/JrJy3zrVc?refer_flag=1001030103_
应用,新方法新应用 趁热打铁,https://weibo.com/6011518428/JrMUJkAB5?refer_flag=1001030103_
