关键词,微博内容,微博地址
分化,【自律的人，生活都会发光】20岁到30岁这10年间，你能看到身边朋友的生活方式逐渐分化，一类不再学习，停下来追逐即刻的享受；一类面向未来，在诱惑面前自律节制。后一类人，看似过得辛苦，却因为这种“辛苦”，获得更多选择的自由和说“不”的底气。自律起来，剩下的交给时间。共勉，早安。,https://weibo.com/2803301701/JqaiS1122?refer_flag=1001030103_
分化,个股分化，看各人选股能力了！,https://weibo.com/1216826604/Jryx70o1x?refer_flag=1001030103_
分化,卡萨帝冰箱到底怎么样啊怎么评价两极分化令人惆怅,https://weibo.com/1600926923/JrN4TCCrV?refer_flag=1001030103_
分化,更新一下我最爱的男性，李诞和崔始源；emm…两极分化，各有魅力,https://weibo.com/2520033235/JrN4Ao805?refer_flag=1001030103_
分化,回想自己及身边人的经历，越是大佬越想做到尽善尽美，越是咸鱼越喜欢得过且过。这就是可笑的两极分化。,https://weibo.com/6988686407/JrN3l0eo8?refer_flag=1001030103_
分化,其实好的评价坏的评价我都能接受的，每看完一部电影基本上都会上豆瓣看一下影评，明显不是粉黑，评价有时候也会有很多两极分化，《别人说好的，有时候我也会忍不住会想：我去，这也能说好》，不管是内容还是表演～作品好坏，大致风向基本不会歪到哪里～,https://weibo.com/1993030341/JrN2fk3XO?refer_flag=1001030103_
分化,比特币今天的暴力拉升，已经给出了很强烈的信号，那就是未来可期，继续看涨。这一目标2万美元，但是不排除中间会有调整，但是总体趋势很乐观，方向很明确就是2万美元。#比特币# 但是市场这时候又出现了分化，资金都被比特币吸走了，所有在买币的时候，注意分清楚主次，不要乱买。#币圈大V聚集地# 老铁，你认为比特币能突破2万美元吗？ 收起全文d,https://weibo.com/6233938418/JrMPU0Kzd?refer_flag=1001030103_
分化,【自律的人，生活都会发光】20岁到30岁这10年间，你能看到身边朋友的生活方式逐渐分化，一类不再学习，停下来追逐即刻的享受；一类面向未来，在诱惑面前自律节制。后一类人，看似过得辛苦，却因为这种“辛苦”，获得更多选择的自由和说“不”的底气。自律起来，剩下的交给时间。共勉,https://weibo.com/2712990921/JrN23wYTY?refer_flag=1001030103_
分化,188男团啊啊啊啊艹啊，睡不着，一闭上眼睛脑袋里全是段子，想看那种，简家和李家是世交，简隋英和李玉两个人从小一起长大，竹马竹马，16岁那年，简隋英分化成了A，李玉分化成了O，简隋英是一直把李玉当自己媳妇看的，会经常调戏李玉，李玉时不时的还会脸红。终于到了俩人结婚的那天了，洞房花烛夜，李玉把简隋英淦的满脸情欲，低喘着问：“简哥…老公…爽吗？”啊啊啊啊啊救命啊，太涩了太涩了，有没有太太写啊呜呜呜 收起全文d,https://weibo.com/5997947859/JrN10uhkL?refer_flag=1001030103_
分化,#论认知关注度#长者说#你们这90后都是分化极端，要么什么都不懂……要么满腹经纶……我笑而不答，因为长者讨论在大革命年间一个女的如何如何…… 然后我就随口问了 她是谁？？？ 就被“群批”后面就告诉我………我才知道 哦，是现在年近七旬知名导演的第一个老婆……而后……说 论思想，我跟长者年龄互换………长者50后 ……我…………我90后怎么啦～又没吃你家饭～90后压力大……哪有空天天扯淡……喝茶…… 2广州 收起全文d,https://weibo.com/3247192950/JrMYbBGrB?refer_flag=1001030103_
分化,9月~10月初光伏风电，现在强弱分化。新能源车10月主线，马上也开始强弱分化。10月最后一个交易日半导体芯片的强势，会不会是11月主线？,https://weibo.com/1864018530/JrMzY9Nq1?refer_flag=1001030103_
分化,一线城市中，北京房价租金比最高，上海最低，广深居二者之间。二线城市样本中，厦门、宁波、石家庄房价租金比最高，其中厦门位列全国榜首，仅为1.33%的租金回报率，意味着在厦门一套房子如果仅靠出租，至少需要75年才能回本。中国城镇化率已接近60%，楼市的普涨阶段基本结束，城市之间楼市呈现分化态势，结构性机会替代趋势性机会，多地楼市盘整将成为常态。这种背景下，房价租金比的重要性将会越来越突出。#厦门房产头条##厦门爆料# 2厦门 收起全文d,https://weibo.com/2313187882/JrMXa79ZY?refer_flag=1001030103_
分化,2020年10月数据：本月特点，总体震荡整理，本月外围市场大幅下跌走势，市场指数创业板稍强，科技题材股总体一般，个股分化较大，热点板块的延续性较差，强势个股遭遇打压，科创板探底回升走势；白酒，创业板重组，汽车整车充电桩涨幅居前；军工，化工，汽车整车等比较活跃，大豆，旅游，免税店等大幅杀跌走势。十四五规划重点行业是后市主线，经历了2019加油蓄势，以及疫情蔓延的严峻考验，2020结构行情堪比牛市，后市终将有更加精彩的表现。本月上证涨0.20%，创业板大涨3.15%（科创板涨1.43%，振幅14.00%，科创50跌1.75%，振幅13.07%，震荡整理走势，综指强于科创50），成交均延续缩量。本月涨跌前五位：涨幅榜 1，中能电气+194.91%，2，优德精密112.69%，3，赛因集团+109.23% ，4，浩丰科技+98.10%，5，金徽酒+85.64% 。剔除新上市新股，涨幅力度小幅回升，主要热点：军工，白酒，充电桩，电气设备，创业板重组，汽车整车等；农业，养殖业，旅游，免税店等遭遇主力杀跌，总体市场交投活跃度回落，分化依然较大。跌幅榜 1，中潜股份-39.28%，2，国城矿业-37.09%,3，众信旅游-35.09%,4，华民股份 -34.61%,5,安车检测-33.44%。跌幅居前的力度小幅回落，整体涨跌比1668：2352，上涨股小幅回升，大盘总体震荡整理走势，10月个股涨少跌多，市场交投持续低迷，期待11月迎来契机。 收起全文d,https://weibo.com/1959069481/JrMVqxqSg?refer_flag=1001030103_
分化,好家伙 我三年前绝对没有想到 三年后我首页是万圣节plmm卖萌和lol比赛两极分化的时候 我是里面嚎比赛的一员世事无常啊世事无常,https://weibo.com/6285453762/JrMUHkSNw?refer_flag=1001030103_
分化,美股周二盘中走势震荡，收盘走势分化。道指和标普500指数收跌，因欧美地区新冠病例激增，以及美国新一轮刺激计划前景渺茫令市场承压。科技股多数上扬推动纳指收高。恐慌指数VIX涨2.74%，报33.35点。 2鞍山·岫岩鑫百旅店,https://weibo.com/2094634993/JrMSancPe?refer_flag=1001030103_
分化,【白酒业绩分化 五粮液营收增速超茅台】白酒市场遭疫情重挫，三季度头部品牌全面恢复。前三季度，所有上市酒企总营收1909.92亿元，同比增长5.1%；仅茅台、五粮液和山西汾酒前三个季度均实现营收、净利润双增。茅台营收稳居首位，达672.15亿元，超其他上市公司营收相加总和的1/2 O白酒业绩分化 五粮液营收增速超茅台,https://weibo.com/1663937380/JrMhE5kww?refer_flag=1001030103_
分化,在市场短期估值分化的背景下，产业升级主线充分考虑估值性价比，我们推荐：1）中国企业已具备较强全球竞争力、且目前景气上行的行业，具体包括消费电子、汽车及汽车零部件家电、工程机械、板块估值相对合理的龙头；2）新技术领域开启新增长周期，主要包括5G主设备及电信光模块板块估值相对合理的龙头；3）在“十四五”规划产业政策框架内，具备成长性且估值相对合理的标的，包括风电、电力设备板块的龙头。嘉兴#股票# 2嘉兴 收起全文d,https://weibo.com/3367573920/JrMOYnjAP?refer_flag=1001030103_
分化,#演员请就位#我还蛮奇怪一点，每次看节目到gjm出来弹幕留言怎么那么夸张都是彩虹屁甚至说他以后一定会是名导？这跟我在微博，知乎看到评价两极分化也太多了吧？难道弹幕也是买刷的？？,https://weibo.com/1266932070/JrMNZerat?refer_flag=1001030103_
分化,sigma的F80到底好不好用啊 看到好多人在推 但是🍑的评论两极分化又很严重哎🥀,https://weibo.com/7215814555/JrMNvD8Pl?refer_flag=1001030103_
分化,【视频】【【美国总统选举】本届选举笼罩在浓浓恐怖氛围中】本届美国总统选举笼罩在浓浓的恐怖氛围中。社会、政治分化，人们因冠病“禁足”或失业引发不满，加上总统特朗普多次警告，如果败选将挑战选举结果，令人不禁担心投票日可能发生动乱。O网页链接,https://weibo.com/3701555977/JrMMoinFs?refer_flag=1001030103_
分化,白麓城在缓涨，底部房源已经站稳40000，与旁边的尚品半岛拉开距离，当年开盘时价格差不多。而迟几年开盘的铂金湾开盘在31000，现在同一小区安置房成交在28000，同一板块，房价走势已经不一样。未来一定会发生就算买对板块也不一定就涨，同一板块内部分化，比配套，比产品。,https://weibo.com/6730367395/JrMJ90fmi?refer_flag=1001030103_
分化,朋友圈会有两极分化 我连发都不敢发,https://weibo.com/5240154903/JrMI5rryh?refer_flag=1001030103_
移植,【#6岁乐观女孩身患多病又确诊白血病# 父亲曾捐肝救女现贴膜挣钱】活泼、乐观的唐果今年6岁，从出生起她的大部分时间就在医院度过，先后患有先天性胆道闭合和双眼白内障。全家人借款、凑钱为她做了数次手术，爸爸唐通也移植了四分之一的肝脏给女儿。可就在小唐果战胜了层层病魔时，又确诊了急性髓细胞白血病。为了给女儿治病，因患小儿麻痹而行走不便的唐通开始贴手机膜挣钱，他说：“多挣一分钱，唐果就能多花一分钱。”（北青-北京头条记者 柴程 编辑 胡莎 张静雅）L青流视频的秒拍视频 收起全文d,https://weibo.com/1749990115/JrLDTzkwt?refer_flag=1001030103_
移植,【科普：器官移植究竟难在哪里？】你身体里的两颗肾、一个胰腺、两块肝段、两片肺和一个心脏，都可以拯救另一个生命。但每个能成功完成器官移植手术的患者，都是几十分之一的幸运儿。为什么只有少数幸运儿能获得合适的器官？如何争分夺秒地把鲜活的器官移植到另一具身体里？救命的器官来自哪里？我们翻查了文献和文件，制作了这支视频： L柴知道的微博视频 #微博公开课# 收起全文d,https://weibo.com/5780974966/JrrZYrEDq?refer_flag=1001030103_
移植,【“我总要拿出勇气去直面生活的难”，#14岁女孩画手绘勇敢对抗白血病#】14岁的小雪是宁波人，被确诊为急性淋巴细胞白血病。住院期间她边配合治疗，边画手绘画，画册中满是与病魔斗争的心理历程。如今，小雪已做完移植手术出院回家。为感谢医生，她把画册送给主治医生。医生表示，这是他从医十几年来收到的最珍贵的礼物。L浙江日报的微博视频 收起全文d,https://weibo.com/2803301701/JpUhQFx65?refer_flag=1001030103_
移植,来自@美学O型腿矫正 的案例分享：最近常问：沈阳做微创OX型腿脂肪填充手术和脂肪移植治疗X型腿哪个医院医生技术精湛，怎么收费？沈阳矫正腿弯不直哪家医院医生好？沈阳矫正X型腿不直哪家医院医生好？北京东方和谐医院怎么收费？技术如何?都可以问上面那个博主哦#沈阳O型腿矫正##沈阳吸脂#小仙女说她最近一直在关注直腿术这个项目，是因为她有腿部是弯的，两条腿腿围相差4CM，妹子实在是太想改变自己这个腿型了，因为觉得这个腿型太影响自己的气质了，于是妹子决定来做脂肪移植改善不对称腿，等到恢复期之后，不仅腿直了还细了，简直就是腿模啊 收起全文d,https://weibo.com/6433404844/JrMZChNsj?refer_flag=1001030103_
移植,瘢痕疙瘩科普里常看到“微创手术”这样的字眼，看得人难受。微创是方法，不是术式。对于瘢痕手术，z字就是z字，转瓣就是转瓣，皮瓣移植就是皮瓣移植，不要瞎唬人，微创二字能救世一样#诊间故事##皮肤健康科普#,https://weibo.com/5321005071/JrMXnDc2v?refer_flag=1001030103_
移植,#整形医生cici# 【DR.CICI毛囊移植中心】采用尖端TDDP植发技术，0.8口径的精细探头，光点定位移植毛囊“三维一体”技术：术前、术中、术后有机融为一体无出血，0痛感，毛发新生永久！针对发量稀少，发际线上移有显著效果10天毛囊发芽到三个月满头秀发，想要“黑直长”还是“大波浪”，你自己决定！【上海植发、发际线种植】 收起全文d,https://weibo.com/5875276159/JrGyJiE2X?refer_flag=1001030103_
移植,来自@小熊瘦小腿 的案例分享：最近问得多：腿一粗一细做吸脂+脂肪移植改善不对称腿效果怎么样呢？膝外翻做自体脂肪填充矫正X型腿有没有后遗症啊？关于这些不懂的都可以问上面那位博主哦#腿一粗一细##x型腿变直#因为小时候走路姿势不正确，导致腿型很难看，脚踝到小腿中间有缝隙，小腿中到膝盖也有缝隙，夏天都不敢穿裙子，自己喜欢的衣服也都不敢穿，总觉得会毁了自己喜欢的衣服，后来决定去做直腿术矫正腿不直，现在腿变细了也变直了，妹子真的太高兴了，终于可以穿漂亮的裙子啦！ 收起全文d,https://weibo.com/6420767980/JrMWfCnaY?refer_flag=1001030103_
移植,来自@我是小细腿吖 的案例分享：最近问得多：小腿内侧凹陷做脂肪移植丰O型腿效果怎么样呢？沈阳哪家医院医生做的好呢？关于这些不懂的都可以问上面那位博主哦#严重o型腿##ox型腿怎么走路矫正#现在觉得以前很不懂事，特别喜欢穿高跟鞋逛街，小腿肌肉大后才开始悔不当初啊。自从做了神经显微瘦小腿后，小腿变细了，现在已经开始健身，跑或者跳都没有问题。肌肉型小腿一直是妹子的心病，现在终于解决了，心里的石头也落下了。 收起全文d,https://weibo.com/6426808304/JrMRLB8ig?refer_flag=1001030103_
移植,#蓝色生命线# 希望在大大的世界里，付出一点点温暖。我在“六岁女孩两次肝移植手术后又患白血病”项目捐款成功！@中华社会救助基金会http://t.cn/A6bgo9I1,https://weibo.com/5304232731/JrMOheSTN?refer_flag=1001030103_
移植,#脂肪移植#假体隆胸会致癌吗 【王爸爸讲科普】上午手术、面诊，利用下午时间讲讲课，教学也是我工作的一部分，实践离不开理论，理论也不能脱离实践，医学是一条永无止境的道路，感谢大家一路相伴！ O绿洲 L王沛森脂肪塑形的微博视频,https://weibo.com/5097845029/JriV4nDXv?refer_flag=1001030103_
移植,肝细胞癌（以下简称为肝癌）占肝癌90%以上，是世界上发病率及病死率最高的癌症之一，而我国是肝癌的高发区，特别是乙肝病毒引起的肝癌居多。外科手术、肝移植及消融治疗可以有效延长早期肝癌患者的生存期。 O网页链接,https://weibo.com/5626271332/JrMMWf3IB?refer_flag=1001030103_
移植,【点赞！#阳江又一位志愿者捐献造血干细胞# 】造血干细胞移植可以有效挽救血液病患者的生命，是给予病人重生希望的高尚之举。30日，我市今年第二位捐献志愿者林庆通赴广州捐献造血干细胞，市红十字会和市烟草专卖局联合为他举行了简单而隆重的欢送仪式。 （阳江电视台） L阳江那些事的微博视频,https://weibo.com/6195224991/JrMLza6LI?refer_flag=1001030103_
移植,#成都微整形#面部年轻化面部脂肪填充只是恢复正常的面部结构，把握填充度和填充层次，就不会造成所谓的“假脸“。手术将脂肪移植到面部皮下、肌肉内、肌肉下等层次。将凹陷部位填充后，可增加面部饱满度，使得面部轮廓更加柔和~眼部手术,https://weibo.com/7329657717/JrMK2k05y?refer_flag=1001030103_
移植,来自@我是小细腿吖 的案例分享：最近问得多：罗圈腿做矫正O型腿微创手术效果怎么样呢？轻微OX型腿做脂肪移植纠正OX型腿有没有后遗症啊？常州哪个有医院医生技术好？关于这些不懂的都可以问上面那位博主哦#A O型腿##ox型腿怎么绑腿#小时候走路姿势不正确，也没有及时纠正，让妹子的腿成了小腿凹陷，看起来就很短，然后就去做了直腿成形术手术，现在妹子的腿变得很直，也瘦了，细长直即视感啊，太爱了 收起全文d,https://weibo.com/6420998104/JrMI1jhHl?refer_flag=1001030103_
移植,看到自己亲手种的葱长出苗头还开心😃还以为会die看来也不难吧从10.22日-31日，总共10天估计再种个10天就不错了大叔夸我，还指导说太密让我把塑料盆都清空往里移植改天吧，明天得去别墅度假了这个阳台有一棵柚子树，因为干旱奄奄一息，不过我看到了新苗头复活了吧，等大叔回来修剪,https://weibo.com/2504215732/JrMHwAmYw?refer_flag=1001030103_
移植,来自@我是小细腿吖 的案例分享：最近问得多：小腿弯做直腿术效果怎么样呢？脚内翻做微创脂肪移植矫正腿不直靠谱吗？沈阳哪家医院医生做的好呢？这些问题都可以问上面那位博主哦#大腿o型腿##ox型腿如何绑腿#妹子为了能经营好自己的店铺，做个合格的网红达人，就去做了脂肪移植治疗O型腿，虽然她自己是个大高个，腿也挺长的，但是因为膝内侧不直和假胯宽，很影响妹子的形象。还好及时去做了手术，才能顺利成为合格的网红达人。 收起全文d,https://weibo.com/6426808304/JrMFunK6K?refer_flag=1001030103_
移植,来自@美学O型腿矫正 的案例分享：最近问得多：小腿弯做自体脂肪填充矫正o型腿效果怎么样呢？XO型腿做脂肪移植平行直线腿术靠谱吗？东莞哪家医院医生做的好呢？这些问题都可以问上面那位博主哦#大腿o型腿##怎么纠正ox型腿#妹子为了能经营好自己的店铺，做个合格的网红达人，就去做了直腿术矫正O型腿，虽然她自己是个大高个，腿也挺长的，但是因为小腿的肉外翻和大腿粗，很影响妹子的形象。还好及时去做了手术，才能顺利成为合格的网红达人。 收起全文d,https://weibo.com/6420767980/JrMCc9sE6?refer_flag=1001030103_
移植,同样是使用VASER吸脂，术后效果还是有很大的差别的❗❗❗术后能够使吸出的脂肪呈现纯金黄色，毫无血迹，也并不是很容易。纯黄色无血迹的脂肪对于脂肪移植来讲是核心关键✅因为血液会引起组织炎性反应，降低脂肪移植后的成活率而通过清洗去除脂肪中的血液，会丢失了多种活性因子🌸徐博士作为中国威塑第一人，丰富的吸脂经验保证抽吸出的脂肪中没有血迹🎉可以直接脂肪移植进行丰胸丰臀手术，不但大大提高了脂肪成活率，还能够缩短手术时间徐博士多种操作技巧和设备的使用，为你保证术后呈现完美的效果#专业抽脂##溶脂瘦身# 收起全文d,https://weibo.com/3754416660/JrMrpd5Lj?refer_flag=1001030103_
移植,天涯明月刀手游我一直很馋端游少女的俏皮走路姿势，之前以为是手游没有移植过来，结果今天一看居然不同门派的少女走路姿势不一样!移花和丐帮是一样的俏皮，唐门天香好像是一样的一扭一扭的?我好馋丐帮的呜呜呜@天涯明月刀手游,https://weibo.com/2419477650/JrMzeoVwk?refer_flag=1001030103_
移植,来自@我是小细腿吖 的案例分享：最近问得多：腿不直做脂肪加减法改善O型腿效果怎么样呢？轻度XO型腿做脂肪移植纠正OX型腿有没有后遗症啊？西安哪个有医院医生技术好？关于这些不懂的都可以问上面那位博主哦#o型腿不直##如何矫正ox型腿#从小腿型就老是被班级同学嬉笑，穿安全裤裤腿边边会卷上来，看起来显腿短，所以做了大腿内侧吸脂和微创脂肪手术改善O型腿，现在的腿型真的笔直了很多，前几天发朋友圈秀腿，之前的同学还夸妹子说妹子的腿又直又长~美滋滋啊 收起全文d,https://weibo.com/5941037719/JrMyPxll5?refer_flag=1001030103_
移植,今天是我试管婴儿移植第18天。因为出血，我不得不被迫躺在床上，原来写日记本上，不得不换成写电子日记，用语音输入的方式。10月13号在上海做了试管婴儿移植，14天后，27号是第一次抽血，化验结果HCG271，医生说已经怀孕了，悬了14天的心放下了一点。28号中午却见红了，不是很多，百度下好像没什么关系，很多人都有。29号有点点多了，就开始发慌。挂了医生的电话号，得到的回应是没事的，再观察一下。30号开始躺床上一整天，但每次起来去厕所都发现血越来越多了。晚上都没有睡好，一早就去我们当地医院抽血化验，HCG752，上海集爱给我移植的医生建议打三天黄体酮，每天打80mg，上午、下午各40mg。移植14天和18天的两个HCG指标在我们当地医院的医生看来是不太好的，她甚至觉得我没有必要打黄体酮，只需要隔天去抽血确认接下来的数值就好了。但我坚信是因为我的宝宝你胆子不够大，你需要时间成长，需要外力稍微帮助你一下。所以，在这里，我要记录你的成长，希望你坚强勇敢一点，慢慢长大。等你出生之后，我再讲这些你还在我肚子里的故事给你听。比如说，你的外婆觉得可能给我睡的被子太粉了，毛茸茸的珊瑚绒，你不喜欢，所以她今天帮我换了淡蓝色的棉质被套、枕套。另外，她觉得我戴的电子手表有辐射，辐射影响到你了，要求我把它拿下来，但是我没同意。于是，她考虑试图在我睡着的时候把我手表偷走，当然她总是憋不住自己的想法，所以没有得逞。宝宝，等你出生后，要谢谢外婆的照顾，感谢外婆能够让妈妈安心躺在床上，耐心等待你慢慢生长。 收起全文d,https://weibo.com/3448750424/JrMyEBir0?refer_flag=1001030103_
移植,【Day 4 第一次购买的乙游】薄樱鬼镜花录（旧本篇移植），跟着psv一起买的//@雪本瑛_现实逃避ing:（昨天忘填了）【Day3 其他墙头】……CR里我推Van然后墙头Saint，晚钟里对Dante和Orlok高好感，往前数感觉还能数出来一大堆，这题比前一天还难答（dd怪理直气壮）,https://weibo.com/3943236895/JrMxd8OYH?refer_flag=1001030103_
