关键词,微博内容,微博地址
技术,蚂蚁金服打着帮助中小企业的名义，高利贷盘剥了那些社会底层的人，根本不是普惠金融，如果利率比银低才能算是普惠金融。单纯从技术上说，蚂蚁金服背后隐藏了巨大的监管漏洞和风险，只是现在经济好，等哪天系统风险发生一次，监管漏洞被补上了，大家才会认识真正的蚂蚁金服。所谓金融科技，不过是给放高利贷披上一层华丽的外衣，而必然出现的经济周期波动，就是撕掉皇帝新装的小孩。平均15%的贷款利率的资产，在系统风险面前是不堪一击的（因为只有信用水平最差的人才会用如此高的利率去借钱，而这个群体在系统性风险前面几乎没有什么抵抗能力）。为什么那么多信托和p2p爆雷，根本原因是利率太高了，超出了任何社会无风险利率的水平，均值回归的规律就会要求他们必须爆雷，不然全世界的钱都被他们赚去了。金融科技不是科技，而是金融，蚂蚁金服为了圈更多钱，要求券商研究员必须是科技行业研究员覆盖，而不接受金融研究员覆盖，目的就是给高估值，会不会是第二个中芯国际套死很多人呢？大家拭目以待吧！ 2深圳·绿景蓝湾半岛 收起全文d,https://weibo.com/3050470331/JrN20yzyk?refer_flag=1001030103_
技术,明天又要化万圣节妆容了 暂时还没想好画什么给大家看看去年的我 多少有点太草率了化妆技术丑的一批当时(虽然现在也不是很好去年是找好了图对照 但是画着画着就成自我发挥了 好家伙 就是那次奠定了我后来的浓妆 从此眼妆怎么浓怎么画好纠结 明天到底怎么画 材料都买好了 但是啥头绪都没有 有人觉得有什么适合我可以画的吗 可以发给我看看吗？(能不能画的出来也是个好问题^_^ 收起全文d,https://weibo.com/5886591305/JrN1Z3VEq?refer_flag=1001030103_
技术,昨天看人家修车 拆油泵出来检查换个零件 两个小时就轻松能赚人民币600块 我感觉我还不如去学汽修呢 学管理到底有个啥用啊 技术才是王道 回国蓝翔走起😃,https://weibo.com/5579166594/JrN1WsBPd?refer_flag=1001030103_
技术,镜头感不错，被拍可以，但是主动拍景的技术确实太需要提高。终于半小时之内召集3位同志，陪我度过无处安放的秋日时光，还有一大波照片在路上～,https://weibo.com/2470093180/JrN1W8O8k?refer_flag=1001030103_
技术,觉得自己技术更上一层楼🎃,https://weibo.com/2709036623/JrN1W7HdM?refer_flag=1001030103_
技术,如今的电影，在技术、服化道、视觉效果等硬件方面确实有了很大进步，在人物刻画上也比老电影要更多元了一些。但是如果要拍人民军队的战争片，文戏部分就不得不向老电影学习。尽管《上甘岭》有不少问题，但看过《上甘岭》，才能知道最可爱的人是什么样子。之前手机壁纸用的是某男团，本来是单纯喜欢他们的舞台，最近越看越不顺眼，索性换了壁纸，看着就舒服多了。 收起全文d,https://weibo.com/7214527240/JrN1MmzWm?refer_flag=1001030103_
技术,#苏文谦假扮入殓师#《瞄准》苏文谦可真重情重义，不过这妆真实的让我出戏，那个年代有这技术吗？ L剧综指南的微博视频,https://weibo.com/2685474254/JrN1xDgnJ?refer_flag=1001030103_
技术,生活小技巧一则。最讨厌这种没技术含量纯骗返利的。,https://weibo.com/2570976111/JrN1taeLH?refer_flag=1001030103_
技术,#游泳#【自由泳】自由泳呼吸详细教程来啦，纠错练习！值得学习！赶紧改正才能提高技术呀～ L长腮的游泳者的微博视频,https://weibo.com/6063043159/JrN1pDqeP?refer_flag=1001030103_
技术,【暖心！#长沙公交司机自掏腰包给座椅装坐垫#】近日，湖南长沙116路一辆公交车座椅全部铺上了坐垫，这是公交司机钟稳固自掏腰包买的。钟师傅说，116路公交车线路长，老年乘客多，座椅硬，他就买了30几个坐垫，希望乘客能坐得舒服一点。此外，钟师傅还在内放置了《瓜类蔬菜无公害栽培技术》等书籍，供老年乘客们解闷。@中新视频 L中新视频的微博视频 收起全文d,https://weibo.com/6105713761/JrN1nBzWe?refer_flag=1001030103_
技术,最近忙里偷闲看了俩本书，一本是《日本蜡烛图交易技术分析》，书挺好但是有点道不同的感觉，一是只考虑纯k，不看量；二是书中例子多为t+0,超短线套利，跟A股的交易环境也不相符。所以看起来枯燥无味。另一本是《量价秘密》，惊叹，真是一本好书，感觉这本书把我近年来断断续续学的技术串了起来，更成体系化了，而且可以很好的在A股应用。强烈推荐！ 收起全文d,https://weibo.com/5423645681/JrN1enBwV?refer_flag=1001030103_
多样,#易烊千玺新歌1起挺你#由@TFBOYS-易烊千玺 演唱的双11主题曲《1起挺你》MV今日正式上线。MV呈现了一次非常有趣的跨次元歌舞秀，将理想生活的三大维度——“多样自我”、“美满日常”和“平行世界”，创意性地打造成一辆列车；并把每一个场景打造成具象的车厢，很酷炫又很热血！ L太合麦田的微博视频,https://weibo.com/1886903325/JrylWDOFT?refer_flag=1001030103_
多样,#一千零一夜#@小鬼-王琳凯 红毯action！银色亮片高领，黑白鎏银皮夹克加身，是徜徉在暗夜中闪动不停的繁星。实力驾驭百变造型，完美呈现多样舞台！ L江苏卫视快手一千零一夜的微博视频,https://weibo.com/5926613262/JrCAC6aSv?refer_flag=1001030103_
多样,#易烊千玺加盟双十一狂欢夜##双11狂欢夜#温柔浅唱的温润少年是你，易燃舞台的街头少年是你~11月10日19:30，跟着@TFBOYS-易烊千玺 的多样舞台，1起狂欢嗨不停！,https://weibo.com/1642904381/JrIi49JBk?refer_flag=1001030103_
多样,#李紫婷舞蹈实力# 李紫婷的舞蹈实力也太强了吧！！而且风格多样化 都驾驭得很好太喜欢这么优秀的李紫婷了！ #李紫婷好瘦# L微博综艺的微博视频,https://weibo.com/7407476894/JrN1I1ah4?refer_flag=1001030103_
多样,原神 #原神# #从驻足到远行#《原神》「从驻足到远行」景区联动纪录片-黄龙篇作为国内唯一保护完好的高原湿地，黄龙复杂多样的生态系统为我们提供了非常好的参考；神秘瑰丽的五彩池，也成为璃月「渌华池」的原型。未来，我们也将继续完善《原神》富有生命力的生态环境，希望在提升玩家开放世界体验的同时，也能激发大家亲自去感受自然、保护自然的心情。关注@原神 并转发@ 一位好友，我们将通过@微博抽奖平台 随机抽选10位旅行者赠送【安柏抱枕】1份。本次活动将于11月14日14点开奖 ，请关注官方消息。 L原神的微博视频 收起全文d,https://weibo.com/6593199887/JrL1H0aKv?refer_flag=1001030103_
多样,#WWF全球大使朱一龙# 和WWF禁止非法野生物贸易全球大使朱一龙一起 #拒绝消费濒危物种制品# 守护生物多样性，为人与自然和谐共生而努力。@朱一龙//@朱一龙:#WWF中国40周年# 为了生生不息的地球，我们一起努力💪,https://weibo.com/6471502542/JrN0ZmL49?refer_flag=1001030103_
多样,好家伙，国家地理！//@中国国家地理:奇妙的联动增加了 黄龙以钙华池奇景闻名，但鲜为人知的是，由于其相对封闭的地理环境，使得黄龙成为了拥有丰富动植物资源和冰川资源的天然宝库。感谢中国国家地理专家、中科院植物所孙海芹老师的专业解读。,https://weibo.com/1694061470/JrLQ6CoOx?refer_flag=1001030103_
多样,这种瓜你们吃过吗 佛手瓜在云南大部分人叫洋瓜，营养丰富，吃法多样，生吃味道和黄瓜差不多，你们那边叫什么？#不可辜负的美食# L白菜内部菌的微博视频,https://weibo.com/5608823354/JrFk9kDBW?refer_flag=1001030103_
多样,日常No matter who you are, where you’re from, your skin colour, gender identity: speak yourself."Find your name, find your voice by speaking yourself.性多樣社群（LGBTIQA+）不只是需要「被看見」，而是應該被真正地理解與尊重，每個人都是最美的存在。,https://weibo.com/5101927559/JrMYl0QEh?refer_flag=1001030103_
多样,算上被误判的球，山东鲁能4场比赛打进了 12球(加时赛4球)，在不依赖佩莱的情况下，郝伟让鲁能的进攻更加多样化，球队多点开花，顺利闯入5-6名排位赛。鲁能加时赛的体能也显示出了优势，传控、推进都有亮点，全场射门近30脚，踢出了郝伟想要的、有侵略性的激情足球。鲁能的短板还是在中后场，4场丢了9球，明年球队应该引进一位靠谱的中卫外援或者超级后腰，来改善强强对话时的防守问题，这样鲁能的未来还是值得期待的。#中超联赛# 收起全文d,https://weibo.com/5881066978/JrMvhaBls?refer_flag=1001030103_
多样,考研政治#嚴師出高徒##2021考研##考研政治的逻辑##肖秀荣##知识视频咖##肖秀荣讲真题#22考研政治基础作业（一），时政新闻（一）素材：在联合国生物多样性峰会上发表重要讲话。要求：核心思想归纳总结（重难点视频讲解，可同步其它教材）#肖秀荣精讲精练# 2武汉·武汉大学 收起全文d,https://weibo.com/2092041482/JrMXCoFdj?refer_flag=1001030103_
多样,感觉所谓营销的力量就是这样，大众的审美永远都是多样的，只要曝光率够高，总会有人喜欢上你推广的这个产品，然后再动用各种手段在稳住这批粉丝持续收割的情况下继续扩大曝光率。这种做法说错也不算错，但就是很野蛮，不讲道理的挤压市场，造成劣币驱逐良币(万恶的资本家!//@_平安卡兹戴尔:搜大有,https://weibo.com/5137068791/JrMXdCzML?refer_flag=1001030103_
多样,#WWF全球大使朱一龙# 🌟#朱一龙2020爱你不停# 🌟#朱一龙2020并肩前行#WWF全球大使朱一龙&ELLE携手开启“L计划”让我们了解保护生物多样性的重要，让我们与地球上的每一个你我他，共同为地球发声，保护野生动物，保护每一个它@朱一龙 @朱一龙 @朱一龙LELLE官方秒拍账号的秒拍视频 收起全文d,https://weibo.com/7162782063/JrMVPmMR5?refer_flag=1001030103_
多样,正能量偶像杨超越#做自然的朋友#大自然从没在遥不可及的地方，它一直在我们身边，在我们眼前，尊重自然，保护生物多样性，人类并非地球的主宰，万物皆有灵，互相成就才可繁荣共生。@杨超越,https://weibo.com/6584186428/JrMVN01tn?refer_flag=1001030103_
多样,好家伙追星这么久我真没见过这么逼站姐的吧，果然是物种多样性,https://weibo.com/2959739672/JrMUDbFmE?refer_flag=1001030103_
多样,黄致列 韩国文化庆典又是没见过的造型，感觉哥哥拍了好多好多节目cr Kculturefestival.official大家好，我是歌手黄致列！大家期待已久的韩国文化庆典终于预定将在整个十一月举行了，大家能体会到多样的文化和演唱会，韩国文化庆典可以通过油管频道观看，大家与K-Culture一起开心享受如何呢？希望大家别忘记给韩国文化庆典频道点赞和订阅哦，大家要注意健康哦～LKCultureFestival_Official的微博视频 @黄致列HCY 收起全文d,https://weibo.com/1805023702/JrIoZbSr8?refer_flag=1001030103_
多样,田姬振 🐰#多元魅力田姬振#【资讯】201031 本月少女万圣节vlive直播 田姬振视频一则小甜选择了无面男进行cosplay，虽然无面男是个不会说话的动漫角色，但小甜用奇怪的舞姿和多样的肢体语言向大家传达了节日的快乐🍬CR：‪‪‪‪‪‪loona💌【招新公告】O网页链接🌟【小甜安利指南】O网页链接🐰【小甜粉丝群】 田姬振吧粉丝群🐰【小甜网络组】 田姬振吧网络组 L田姬振贴吧官博的微博视频 收起全文d,https://weibo.com/5345008190/JrM7U3Yj4?refer_flag=1001030103_
多样,#说唱新世代#睡觉前看到了终于不是靠选手上的热搜。没错，我就是说圣代哥哥跳舞记老江湖相亲记理财体育相亲记等等。冲啊。我忍住了下周再看你。严敏大大的逻辑性和多样性真的要细细品。还有一周。,https://weibo.com/5271608227/JrMT5mL6x?refer_flag=1001030103_
多样,王凯告别十月，迎接崭新的十一月，期待更好的你！@王凯kkw #陪王凯细水长流# 『十月的“六个”王凯，别样身份多样精彩』O十月的“六个”王凯，别样身份多样精彩,https://weibo.com/6068229224/JrMS8j7AU?refer_flag=1001030103_
多样,从来没抢过双十一如今边给小孙蹲守纸尿裤边被他拳打脚踢🙃可能也就需要买一百多样东西吧臭小子还没出来已经开始刷存在感了,https://weibo.com/1640132954/JrMS2DUzD?refer_flag=1001030103_
多样,NLP产品的一个重要职责是理解和分类多样的用户表达（语言符号）一方面转化为“产品需求”另一方面辅助“算法优化”从这个层面讲AI产品并不是里面的“人工”当然运营也不是,https://weibo.com/6331748828/JrMQEaT4d?refer_flag=1001030103_
多样,#易烊千玺加盟双十一狂欢夜# #易烊千玺连续三年参加猫晚# O11月10日19:30，跟着@TFBOYS-易烊千玺 的多样舞台，1起狂欢嗨不停！,https://weibo.com/5495343528/JrMPKeqH3?refer_flag=1001030103_
