关键词,微博内容,微博地址
蛋白质,阿运给我带回来的大闸蟹超高蛋白质,https://weibo.com/5070875819/JrMOJ4O1P?refer_flag=1001030103_
蛋白质,跑前补充糖🎃跑后蛋白质#Halloween##EnjoyTheRun#,https://weibo.com/1863286747/JrMNzd8Fn?refer_flag=1001030103_
蛋白质,#秋冬不长膘#乳清蛋白粉适合人群“增肌塑形训练后身体所需要补充足够的蛋白质 而食物是达不到马上吸收的效果 而蛋白粉可以（重点还很省钱） 及时补充蛋白质也可以让你的皮肤更紧,https://weibo.com/1923439781/JrMnJmrBH?refer_flag=1001030103_
蛋白质,半只脚踏入文科的理科生学习=形成长期记忆=合成新的RNA+蛋白质+有关活性肽,https://weibo.com/6063724842/JrMLHEIkY?refer_flag=1001030103_
蛋白质,减肥食谱看看这减肥餐，减肥不能光吃水煮菜，要菜，肉，饭都要吃❶米饭🍚：碳水化合物❷肉类🥩：蛋白质优质来源❸蔬菜🥦：膳食纤维 矿物质 微量元素好身材是吃出来的 健康紧致塑形-唯蜜瘦 2西安·西安电子科技大学长安校区,https://weibo.com/3201862020/JrMKxDb1S?refer_flag=1001030103_
蛋白质,#黄晓明超启侦探身份曝光#宝宝的肠胃比较娇嫩，消化系统和免疫体统还不健全，对于一些蛋白质中的大分子蛋白不好吸收，从而容易引发小敏感或者更严重的小肠胃问题，如果宝宝频繁出现肠胀气、便秘、 腹泻、皮肤小红疹等现象，建议选择含有部分水解蛋白的婴幼儿配方奶粉，因其中的蛋白成分，被适当的水解后，更有利于宝宝的消化吸收，还可以有效的防御宝宝出现小敏感问题，比如这款超启能恩3就是将敏感成分切割成易消化吸收的小分子蛋白，减少宝宝肠胃的负担，另外还添加了瑞士进口的活性益生菌Bb-12以及人体所需的多种维生素及矿物质，助力宝宝形成自身的健康菌群，增强抵抗力。（天猫超市双十一，1日零点准时开抢，大额满减超级低价等你来，另有精选好礼加送，赶紧点击收藏加购）O网页链接 L鲍秀兰诊室的微博视频 收起全文d,https://weibo.com/1893410897/JrLxNr6MF?refer_flag=1001030103_
蛋白质,#自在成长，为20后发光# 孩子们对大自然充满好奇，那如何做才能让他们更好的认识世界呢，除了让他们做感兴趣的事情，自然营养也要跟得上。a2奶粉含有A2蛋白质，这种蛋白质自然温和，听说和母乳中所含的蛋白质很相似，容易让宝宝消化吸收奶粉中所含的丰富营养，为他们创造一个安全又自由的探索环境！现在上京东a2海外自营官方旗舰店，品牌新客可享领券满299元减40元的优惠，快戳链接购买吧O网页链接 收起全文d,https://weibo.com/87983021/JrLDWhgnP?refer_flag=1001030103_
蛋白质,//@范志红_原创营养信息:关心脱发问题的朋友们可以参考。现在我国的食物供应丰富，蛋白质缺乏应当很少见，但架不住很多人要节食减肥，自制蛋白质营养不良环境啊！昨天电视台录制间隙聊天，发现好几个人不吃或很少吃主食，那么不仅蛋白质供应大幅减量，吃进去的蛋白质很大部分也作为热量消耗掉了...,https://weibo.com/1400776392/JrJoBj5tM?refer_flag=1001030103_
蛋白质,分享琐事的快乐每天都在忙着测试蛋白质 维生素和矿物质等在大麦芽及水发酵的作用下对人体产生的作用 2烟台,https://weibo.com/3216310083/JrMEOFwSf?refer_flag=1001030103_
机器,【包邮区高校用机器人送货 #浙大成全球首个纯机器人送货高校#】10月30日，22个物流机器人进驻浙江大学，承包菜鸟驿站所有送货上门需求。浙大历年快递量在全国高校靠前，这些机器人将兵分16路，送往27栋楼，每天可送3000件包裹。浙大学生手机预约后，送到时间不超过10分钟。网友：啥时候给我们学校安排上！L电商在线的微博视频 收起全文d,https://weibo.com/1314608344/JrzNcFDJB?refer_flag=1001030103_
机器,#浙大成全球首个纯机器人送货高校# 近日，在浙大校园里，自如行驶的22个物流机器人引来学生关注，它们会穿过人群、马路，到宿舍区送包裹。浙大素有“高校快递王者”之称，配送量在全国高校前列。如今，机器人承包了浙大的包裹配送需求。工作人员介绍，未来几天，预计机器人每天的配送量超3000个包裹。L小时视频24的秒拍视频 收起全文d,https://weibo.com/1700720163/JryhRakpg?refer_flag=1001030103_
机器,【#业主电梯贴告示寻扫地机器人#：扫地时没关门，它自己跑出去了】10月27日，河南郑州。一名业主在小区的电梯间贴了一张告示，称自家扫地机器人跑出来找不到了。张贴寻物启事的高女士称，可能是前两天扫地时没关门造成的。高女士称买机器人花了1000多，丢了很可惜，希望捡到者能够与她联系。 #扫地机器人离家出走#@时间视频 L时间视频的微博视频 收起全文d,https://weibo.com/1642088277/JreCObNxt?refer_flag=1001030103_
机器,如果说刘海顺发桃是<我的女友是机器人>里面力大脸美木得感情的超现实玩偶的话，今天简直是超飒的港风美人了【虽然cody还是对白袜子充满执念 L新沙一只鸽的微博视频,https://weibo.com/6232845006/JrN7cppGn?refer_flag=1001030103_
机器,央视主播真的改不掉那种北京味，周涛刚刚说“扫地机器人”时加了个儿化音结尾……央视味直接拉满。等下零点不会她来报时吧，真当过年了？,https://weibo.com/2624124825/JrN6TstOq?refer_flag=1001030103_
机器,#SN输了##DWG夺冠#哎，第三把打机器人dwg绝境都差点翻盘了，今天的ez真的臭！！打赢第三把打满也就真不留遗憾了，甚至真有机会！焕风还得努力啊，不过他还年轻，大家吐槽一下就好了，不要去喷选手 ? ?,https://weibo.com/2056710274/JrN6RoodK?refer_flag=1001030103_
机器,看过卡斯帕罗夫一个采访，他说97年对深蓝，把国际象棋带上歪路了。深蓝一类机器并不是人工智能，而是暴力求解的棋。到了阿尔法零出来之后，才知道国际象棋可以这么下 可惜中国象棋的引擎都是深蓝类的，如果有阿尔法中国象棋就好了……,https://weibo.com/6447304883/JrN6QcsFc?refer_flag=1001030103_
机器,劳动人民的智慧我们不懂，发明的机器，清理道路真是太快了 L辣头条的微博视频,https://weibo.com/2625112163/JrN6DtWMB?refer_flag=1001030103_
机器,#观照悦读#【观照🌞悦享】20201031技术的进步，使得教育有了更强大的工具。然而大部分的教育技术都只是在帮助孩子更加多、快、好、省地学习知识，而没有用来更好地促进孩子成为一个完整的人。——《终身幼儿园》🍅教育的终极目的是要培养孩子成为一个完整的人而不是一个学习机器。一个完整的人会懂得接纳情绪并管理，知道犯错误的同时也是学习新方法的机会，更明白每个人都需要被鼓励和尊重……@四季观照温州正面管教 收起全文d,https://weibo.com/2258805674/JrN6xAqQw?refer_flag=1001030103_
机器,沦为啦pyq的点赞机器的一天。突然想起来，也在世界之窗过过万圣节呢。看这黑眼圈就知道是哪段时间啦。对万圣节没啥概念，更喜欢七月半和家人一起吃饭烧包。这么多年啦，真快啊。以前是胡思乱想的我，现在还是胡思乱想的我。不过，还是光荣的尾款人啦。,https://weibo.com/3323475672/JrN6x2kn3?refer_flag=1001030103_
机器,#刘雨昕正能量偶像# 💙#刘雨昕潮流合伙人#哈哈哈哈哈哈哈哈哈哈快来康这个今晚妈粉要崛起了么宝贝：我是个没有感情的点头机器哈哈哈哈哈哈哈哈哈哈哈哈可爱疯了🤣🤣🤣@THE9-刘雨昕 Lroyalblue-goguma的微博视频,https://weibo.com/3032169305/JrMvsFOiz?refer_flag=1001030103_
机器,皓月当空。昨天在路上骑车，刚好月亮从东边升起，我的路也是向东。于是一路朝着月亮奔去温黄的颜色，圆圆整整。比起满月，只在边缘上模糊了一丝，我望着它，它照耀着我。那一刻我忽然想要有一辆真正的重机车，铁壳的坚固，机器的轰鸣，不过，现在还没有办法实现这个愿望。毕竟我还在流浪中2020快要过去了，我人生中最寂寥的一年，去年是整整一年的辛苦，今年则从鸣金收兵的月份开始，在疫情的紧张局势之下，直到如今。从宝石山到开元东路，再到仓前。我一直都一个人住在房间里，整理画稿和文书，创造，刷题。因此这也是我用微博最频繁的一年。我选择沉进寂寥，将其他人隔绝在窗外，但又确信着自己与世界不会失去联系。即便是最满以共鸣的方式，也可以收获与他人的通感，这样的结果对我来说就是最珍贵的了。惭愧的是，别人总在迁就我更多。这普通又特殊的一年，不知不觉间快要结束了。无论是谁终究会长大，也许有一天我会有重机车，也许会摆摊，或者会和其他人一起住。无论何时，人总是会牵挂着这世界，牵挂着自己曾遇见的一切，只要日月升起，我们就在吐息之中，在看不见的地方彼此相连 收起全文d,https://weibo.com/3537354312/JrN5V9z9o?refer_flag=1001030103_
机器,#Uzi什么时候复出# 别尼玛带节奏了，拿什么复出，拿命复出？他现在没那么大压力适合养病，再给他那么大压力他真的就没好了，他又不是机器人...,https://weibo.com/5390068463/JrN5StRLB?refer_flag=1001030103_
机器,#DWG夺冠#我发现了，追星的那点小快乐小忧愁在竞技体育让人飙升的肾上腺素面前不值一提。dwg今年这状态没得说，机器人般的执行力说实话lpl谁上谁死，还是运营为王，大乱斗体系没有版本加持走不远的。,https://weibo.com/5829107637/JrN5BoUl8?refer_flag=1001030103_
机器,【#光棍节#福利火速来袭！华为台灯、华为加湿器、米家空气净化器、米家扫拖一体机器人……11月6日——11月11日，每晚20点都有大奖！只要你关注@给力都江堰 +转发本条微博即有机会中奖！】当双十一成为购物节的时候，还有多少朋友记得这曾也是单身朋友的节日呢愿每一位单身的朋友，都能在都江堰遇见自己的爱，那个可以陪伴你一生的TA为了给未来心爱的TA打造一个温馨的家，给力君带来了“家务小帮手”们，赶紧转发起来吧#安逸都江堰# O抽奖详情 收起全文d,https://weibo.com/1961543762/JrIZj6p3A?refer_flag=1001030103_
机器,新加的返利机器人比之前用的返的高好多，也太好用了叭稳定不杀熟，简直不要太省！,https://weibo.com/5324476644/JrN5d6NMQ?refer_flag=1001030103_
机器,今天其实陪好朋友做热拉提去了 滑动+定点一起做的 机器是热拉提plus+紫色的探头（因为做的过程中不让陪同所以就没拍照片- 反馈痛感其实比打光子什么的要好- 术后即刻感觉整个脸部的轮廓更清晰了 要一周左右出效果（出痧挺明显 中间医生可能不小心还打出了一个水泡 不过这也是正常现象- 对嘴角嘟嘟肉的改善程度感觉有限之后自己可能考虑也会做做热拉提，还是倾向于把钱放在未来的热玛吉上（讲真深蓝做完即刻效果感觉差不多👀 收起全文d,https://weibo.com/1975859044/JrN5bkkYf?refer_flag=1001030103_
机器,#德云男团后台vlog# @秦霄贤 的赛前vlog放出！举着小机器翘脚录视频的老秦太可爱了，以后这种小视频vlog请多多更新，谁不喜欢这样团结友爱其乐融融的德云社呢！#德云斗笑社# L微博电视的微博视频,https://weibo.com/5405787673/JrII3pnPL?refer_flag=1001030103_
机器,谁周日想让我去加班，我会先把那人在背后骂一顿再去的而我呢，却问供应商能否周日安排寄送说完我都觉得我是魔鬼，周日啊，让别人去公司组装机器寄给我们被采购催得，我还想他们软件周日也去加班调试好版本呢，我都想问为什么要等到周一周日不行吗我真的是为了达成目标毫无人性，我自己都唾弃自己,https://weibo.com/1880791362/JrN590QEi?refer_flag=1001030103_
机器,黄晓明每次跳舞都要贡献新笑点哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈上次是机器人表演，这次是踢毽子展示！！绝绝绝#天猫双11开幕盛典#,https://weibo.com/1218346612/JrN327J81?refer_flag=1001030103_
机器,【“戴尔”换了第三台 还没生产就发货？】小张在网上买了一台戴尔液晶显示器，因为出现故障，她申请了售后换新，可她说已经换到第三台了，显示器还是有问题。另外她还发现，这台机器背面显示制造时间是今年7月份，可在官网查询的发货时间是今年的5月份，机器还没生产出来，怎么就已经发货了呢？@1818黄金眼 L1818黄金眼的微博视频 收起全文d,https://weibo.com/1642634100/JrMRnABjS?refer_flag=1001030103_
机器,万圣节在小区要糖的夜晚，邻居们的雕刻水平越来越大触了！超级喜欢机器猫🎃 ！今年我和虫虫是小智和皮卡丘的组合，虫虫只要糖一到手，立刻就给一个个笑着跟她搭话的邻居叔叔阿姨留下了“别爱我，没结果！”的冷漠背影,https://weibo.com/1685755070/JrMra6Jzk?refer_flag=1001030103_
机器,-铭记这次连续三天严重的急性寻麻疹-不知什么时候发现自己没以前那么能走了，现在走十来二十分钟就会觉得累大口喘气的，左膝盖头总觉得酸疼，有时会发出像生了锈的机器摩擦的声音-许久没碰过酒的味道，Emma有点说不上的感觉🍺-第三年的长隆打卡，但今年的感觉却令我有新鲜感-喜欢本地鸡屎果散发出的香味和软糯的口感-第一次的事情可多了呢，比如拔牙，看我这可怜巴巴生无可恋的眼神，不知道的人以为我打架了-这小可爱不就是像爱情的感觉吗-拔牙后的第二天不痛不肿立马开吃零食🙊-这.....正是小时候的味道呀-附上最后今晚边敷面膜边可爱的可爱“鬼”👻晚安💤 收起全文d,https://weibo.com/2708791481/JrN4G6E0F?refer_flag=1001030103_
研究,【露出神秘真容！#人类首次拍到活的公羊角乌贼# 】据外媒报道，10月27日，施密特海洋研究所的研究人员在澳大利亚大堡礁水下800多米处拍到了公羊角乌贼。当这条7厘米多长的乌贼出现在画面中时，科学家们并不知道他们看到的是什么，这种乌贼长着突出的眼睛、八条手臂和两条触手，在它圆柱形的身体内包裹着一个带有气室的内壳，帮助它保持浮力。当它死后留下体内的旋螺状内壳，伴随着洋流漂泊到世界各地沙滩上，但活体的样貌却一直不为人所知。施密特海洋研究所在社交媒体上兴奋地分享了他们的发现：“令人兴奋的消息！这似乎是第一次在自然环境中观察到活体公羊角乌贼。” L环视频的微博视频 收起全文d,https://weibo.com/6192085227/JrAiPxGWu?refer_flag=1001030103_
研究,【解读｜金融委召开专题会议，明确多项金融改革方向】10月31日，国务院金融稳定发展委员会召开专题会议，传达学习党的十九届五中全会精神，研究部署金融系统贯彻落实工作。此次专题会议明确未来金融改革的方向：①建设现代央行制度；②提升金融科技水平，增强金融普惠性；③全面实行股票发行注册制；④积极稳妥防范化解金融风险；⑤完善现代金融监管体系。详细解读：O解读｜金融委召开专题会议，明确多项金融改革方向 收起全文d,https://weibo.com/1651428902/JrN7iiY0m?refer_flag=1001030103_
研究,母婴研究院 吃酱油会让宝宝皮肤变黑吗？吃酱油不会让孩子皮肤变黑。我们的肤色主要由两方面决定：先天因素与后天环境。想让宝宝皮肤白皙，可以通过后天的环境因素来防止肤色变黑，如：做好防晒、避免受伤（伤口发炎容易引起色素沉积）、补充营养（多吃含维生素C和维生素A夺得食物）。,https://weibo.com/1418914270/JrN7ihQm1?refer_flag=1001030103_
研究,不给糖就捣乱🎃👻居然用学生价进场了 检票小姐姐是被我的淡定唬住了 其实研究生好像是不能用学生票的哈哈哈哈哈哈今晚进的3个鬼屋最可怕的还是第一个 因为“被互动”了 据岑老板说是个护士鬼用道具戳了我 我快吓死了(我认知里鬼已经出来且我也知道它在那后是不会再吓人的) 然后全程一直疯喊“佢摸我佢摸我佢摸我！！！”P16是个小哥 今晚好多女装大佬 印象最深是个穿JK制服的 腿比女生细 身高太优越了才被认出是小哥哥P17&18 没刷微博的一天 发现自己居然中奖了 都没想起来这是个什么抽奖 原来是开站一周年 5/728 这是到底是什么狗屎运啊 超爱这个站子啊超会拍的！！！奖品也太多了吧？！ 收起全文d,https://weibo.com/1766881324/JrN7dwVBG?refer_flag=1001030103_
研究,#健康小知识##科普真相# 【追剧打游戏容易眼睛干痒？医生：眨眼次数不达标】读屏时代，手机电脑成为干眼症高发的诱因之一。因为在打游戏、追剧时，我们眨眼次数会不自觉减少，就有可能产生干眼。研究显示，干眼在我国有3亿以上患者，且每年患者人数仍在不断攀升。那么，干眼有哪些症状？来听中南大学爱尔眼科学院李绍伟教授权威解答！ L大米Video的微博视频 收起全文d,https://weibo.com/2557736524/JrN7bacKo?refer_flag=1001030103_
研究,201030喜剧的忧伤㊗️研究生毕业快乐,https://weibo.com/5644231673/JrN6UDkJJ?refer_flag=1001030103_
研究,这个玩意谁研究出来的，是有多无聊？！！   #今天有啥好笑的#   L搞笑图片会的微博视频,https://weibo.com/1983693223/JrKapCcOy?refer_flag=1001030103_
研究,我今天很心碎 颓废地坐在床上喝可乐（无糖室友A：又喝无糖可乐呀，我最近看到JAMA在欧洲一长期研究说喝代糖饮料会让人…室友B：你说啥呢，娴娴又不是欧洲的人我：对嘛，所以欧洲的研究和我有啥关系呢，偶要继续喝室友A：彳亍,https://weibo.com/7334762297/JrN6cmdaM?refer_flag=1001030103_
研究,#双十一狂欢夜#（20号左右就开始研究） +周末加班=想睡觉#万圣节# 🎈 +沪上阿姨的奶茶+电影=元气满满的回血,https://weibo.com/5618938205/JrN64E1DT?refer_flag=1001030103_
研究,【#报考陕师大盲人女孩修改志愿#】视障女孩吴潇是南京特殊教育师范学院大四学生。她报考@陕西师范大学 研究生被拒的事件引发网友热议。看到部分负面评价以及学校方的坚决，10月31日，报考截止时间之前，吴潇放弃了一直坚持的陕师大，修改了考研志愿。L一手Video的秒拍视频,https://weibo.com/6083343819/JrN5XzFlL?refer_flag=1001030103_
研究,前天录节目衣服反穿了一下午，傍晚脖子痒才发现商标跑前边来了，没事，是我的style！今天离窟前发现257号窟突然结束了研究工作可以看了，顺着讲解老师的方向，望见弥勒佛身后壁画左下角《鹿王本身》的一桢桢画面，童年无数次《九色鹿》带给我的无尽神往和美好回忆扑面而来，泪水无理由瞬间溢出，不想让讲解老师看见，假装眼睛进东西一直抹啊抹…我会带着我的孩子们再回来的 收起全文d,https://weibo.com/1196235387/JrMVbpYmx?refer_flag=1001030103_
研究,21准研究生大通铺十一月也要继续冲！放平心态，踏实完成任务,https://weibo.com/5750249016/JrN5OmPl8?refer_flag=1001030103_
研究,#成都金融黑科技# 【无科技不金融 监管也将更加智能化 多位大咖共话金融科技创新未来】2020金融科技创新成都峰会于2020年10月30日下午在中国西部国际博览城举行，峰会邀请到了西南财经大学金融学院院长赵静梅，复旦大学泛海国际金融学院副院长、金融科技研究中心主任张纯信，四川省支付清算协会副会长，交通银行股份有限公司四川省分行党委委员、副行长张薇，新网银行党委书记、副董事长、行长江海，电子科技大学网络空间安全研究院院长、教育部长江学者特聘教授、国家重点研发计划网络空间安全专项首席科学家张小松，京东数科区块链产品创新负责人张作义以及迅鳐成都科技CEO、电子科技大学交子区块链研究院院长夏琦进行圆桌对话。作为圆桌对话主持人，赵静梅就金融创新，金融科技创新塑造新生态，金融监管待话题发起了对话。（ZY）O网页链接 收起全文d,https://weibo.com/1649173367/JrMNYBIRu?refer_flag=1001030103_
研究,【微软和谷歌分别开源分布式深度学习框架，各自厉害在哪】微软和谷歌一直在积极研究用于训练深度神经网络的新框架，并且在最近将各自的成果开源……详情点击：O微软和谷歌分别开源分布式深度学习框架，各自厉害在哪,https://weibo.com/1826017320/JrIIgsMUX?refer_flag=1001030103_
研究,#金硕珍甜心收藏匣#🌕#金硕珍魅力研究所#black swan BTS_BEseokjin seokjin𝖈𝖗:𝖘𝖊𝖔𝖐𝖏𝖎𝖓𝖒𝖞𝖑𝖆𝖇𝖘𝖘𝖘,https://weibo.com/1671370055/JrN3a4fNn?refer_flag=1001030103_
研究,【#人类首次拍到活的公羊角乌贼# 】据外媒报道，10月27日，施密特海洋研究所的研究人员在澳大利亚大堡礁水下800多米处拍到了公羊角乌贼。当这条7厘米多长的乌贼出现在画面中时，科学家们并不知道他们看到的是什么，这种乌贼长着突出的眼睛、八条手臂和两条触手，在它圆柱形的身体内包裹着一个带有气室的内壳，帮助它保持浮力。当它死后留下体内的旋螺状内壳，伴随着洋流漂泊到世界各地沙滩上，但活体的样貌却一直不为人所知。施密特海洋研究所在社交媒体上兴奋地分享了他们的发现：“令人兴奋的消息！这似乎是第一次在自然环境中观察到活体公羊角乌贼。” @环视频 L环视频的微博视频 收起全文d,https://weibo.com/1765373140/JrKwja4ug?refer_flag=1001030103_
研究,21准研究生大通铺10🈷️过得有些些糟糕每天都好多好多负能量希望11月好起来12月更好我是一个爆炸函数！第一次plog来啦🎃节快乐#🍌呐的每日总结#,https://weibo.com/2583091225/JrN5m39dM?refer_flag=1001030103_
研究,《地狱已被证实真的存在，平行空间灵魂存在的地方！》人死后灵魂会去哪里，是天堂还是地狱？科学家通过研究平行空间，证实了地狱的存在，地狱所在的平行空间是我们现在的O地狱已被证实真的存在，平行空间灵魂存在的地方！,https://weibo.com/1074550613/JrN5ktSQd?refer_flag=1001030103_
研究,记十月最后一天上午做了实验，第一次去做控制实验的时候是第一组做完的，这次居然倒数第二组才完事，因为忘了用哪根线输出，咋做咋不对，检查了四五遍电路都没毛病，最后才发现tm一直在拿接地线当电源。下午上了小班的课题组，一下午的课第一节看院长展示他的研究成果，第二节课看另一个教授站在讲台上表演他自学Matlab…… 虽然我们这20个人是用两道有手就行的题选出来的，这帮教授备课讲课也应该认真一点吧。这么讲还指望我们能做出来研究生的课题？晚上吃了湖北家常菜，南方人真是又一次让我无语，菜点多了桌子小，同学让服务员给换个桌子说了好几次都不干，还说那桌有人预约了，非得我出手摆出一脸横样大声跟他喊才同意换桌，果然南方人百分之九十都是jb欺软怕硬的小人最后sn输了，跟我也没啥关系，这队伍里一个人我都不认识。马上十一月了。离放假越来越近了。 收起全文d,https://weibo.com/5362506144/JrN52e3fU?refer_flag=1001030103_
研究,很多想整形的姐妹们，其实都有很多问题都得不到解答，选择医生上又是纠结又纠结~整形确实是人生中的一件大事，必须要谨慎选择，本人研究整形多年，身边不少闺蜜姐妹做过，自己在之前整形的时候也做足了全国很多好的医院医生功课，有不懂的问题或者想了解医院医生的姐妹们，都可以来问我的哦~#昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 做双眼皮 割双眼皮 双眼皮手术 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 隆鼻 假体隆鼻 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 吸脂 大腿吸脂 腰腹吸脂 手臂吸脂 全身吸脂 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 瘦脸针 瘦腿针 哪个哪些哪家哪位医院医生好 多少钱#不懂都可以问我，评论区可以自助查询医院医生~ 收起全文d,https://weibo.com/5105375641/JrN506IiP?refer_flag=1001030103_
研究,好喜欢宿友啊昨天花了一天来安装软件 我一直扒拉着她让她教我安装 还一直问她究竟怎么做 虽然她也不是很会但是随叫随到 还来我座位边看视频边帮我研究怎么做 明明她也在忙别的作业而且加上今天差不多喊了她十几次 我因为听不懂 不会做 又实在对专业爱不起来 真的是说话都带着火气 脸色超凶 可她好温柔啊呜呜呜 还会主动来关心我做到哪了呜呜呜真的好喜欢她她就是我的天使 收起全文d,https://weibo.com/7248104254/JrN4Oz3Q1?refer_flag=1001030103_
