关键词,微博内容,微博地址
分化,更新一下我最爱的男性，李诞和崔始源；emm…两极分化，各有魅力,https://weibo.com/2520033235/JrN4Ao805?refer_flag=1001030103_
分化,回想自己及身边人的经历，越是大佬越想做到尽善尽美，越是咸鱼越喜欢得过且过。这就是可笑的两极分化。,https://weibo.com/6988686407/JrN3l0eo8?refer_flag=1001030103_
分化,其实好的评价坏的评价我都能接受的，每看完一部电影基本上都会上豆瓣看一下影评，明显不是粉黑，评价有时候也会有很多两极分化，《别人说好的，有时候我也会忍不住会想：我去，这也能说好》，不管是内容还是表演～作品好坏，大致风向基本不会歪到哪里～,https://weibo.com/1993030341/JrN2fk3XO?refer_flag=1001030103_
分化,比特币今天的暴力拉升，已经给出了很强烈的信号，那就是未来可期，继续看涨。这一目标2万美元，但是不排除中间会有调整，但是总体趋势很乐观，方向很明确就是2万美元。#比特币# 但是市场这时候又出现了分化，资金都被比特币吸走了，所有在买币的时候，注意分清楚主次，不要乱买。#币圈大V聚集地# 老铁，你认为比特币能突破2万美元吗？ 收起全文d,https://weibo.com/6233938418/JrMPU0Kzd?refer_flag=1001030103_
分化,【自律的人，生活都会发光】20岁到30岁这10年间，你能看到身边朋友的生活方式逐渐分化，一类不再学习，停下来追逐即刻的享受；一类面向未来，在诱惑面前自律节制。后一类人，看似过得辛苦，却因为这种“辛苦”，获得更多选择的自由和说“不”的底气。自律起来，剩下的交给时间。共勉,https://weibo.com/2712990921/JrN23wYTY?refer_flag=1001030103_
分化,188男团啊啊啊啊艹啊，睡不着，一闭上眼睛脑袋里全是段子，想看那种，简家和李家是世交，简隋英和李玉两个人从小一起长大，竹马竹马，16岁那年，简隋英分化成了A，李玉分化成了O，简隋英是一直把李玉当自己媳妇看的，会经常调戏李玉，李玉时不时的还会脸红。终于到了俩人结婚的那天了，洞房花烛夜，李玉把简隋英淦的满脸情欲，低喘着问：“简哥…老公…爽吗？”啊啊啊啊啊救命啊，太涩了太涩了，有没有太太写啊呜呜呜 收起全文d,https://weibo.com/5997947859/JrN10uhkL?refer_flag=1001030103_
分化,#论认知关注度#长者说#你们这90后都是分化极端，要么什么都不懂……要么满腹经纶……我笑而不答，因为长者讨论在大革命年间一个女的如何如何…… 然后我就随口问了 她是谁？？？ 就被“群批”后面就告诉我………我才知道 哦，是现在年近七旬知名导演的第一个老婆……而后……说 论思想，我跟长者年龄互换………长者50后 ……我…………我90后怎么啦～又没吃你家饭～90后压力大……哪有空天天扯淡……喝茶…… 2广州 收起全文d,https://weibo.com/3247192950/JrMYbBGrB?refer_flag=1001030103_
分化,9月~10月初光伏风电，现在强弱分化。新能源车10月主线，马上也开始强弱分化。10月最后一个交易日半导体芯片的强势，会不会是11月主线？,https://weibo.com/1864018530/JrMzY9Nq1?refer_flag=1001030103_
分化,一线城市中，北京房价租金比最高，上海最低，广深居二者之间。二线城市样本中，厦门、宁波、石家庄房价租金比最高，其中厦门位列全国榜首，仅为1.33%的租金回报率，意味着在厦门一套房子如果仅靠出租，至少需要75年才能回本。中国城镇化率已接近60%，楼市的普涨阶段基本结束，城市之间楼市呈现分化态势，结构性机会替代趋势性机会，多地楼市盘整将成为常态。这种背景下，房价租金比的重要性将会越来越突出。#厦门房产头条##厦门爆料# 2厦门 收起全文d,https://weibo.com/2313187882/JrMXa79ZY?refer_flag=1001030103_
分化,2020年10月数据：本月特点，总体震荡整理，本月外围市场大幅下跌走势，市场指数创业板稍强，科技题材股总体一般，个股分化较大，热点板块的延续性较差，强势个股遭遇打压，科创板探底回升走势；白酒，创业板重组，汽车整车充电桩涨幅居前；军工，化工，汽车整车等比较活跃，大豆，旅游，免税店等大幅杀跌走势。十四五规划重点行业是后市主线，经历了2019加油蓄势，以及疫情蔓延的严峻考验，2020结构行情堪比牛市，后市终将有更加精彩的表现。本月上证涨0.20%，创业板大涨3.15%（科创板涨1.43%，振幅14.00%，科创50跌1.75%，振幅13.07%，震荡整理走势，综指强于科创50），成交均延续缩量。本月涨跌前五位：涨幅榜 1，中能电气+194.91%，2，优德精密112.69%，3，赛因集团+109.23% ，4，浩丰科技+98.10%，5，金徽酒+85.64% 。剔除新上市新股，涨幅力度小幅回升，主要热点：军工，白酒，充电桩，电气设备，创业板重组，汽车整车等；农业，养殖业，旅游，免税店等遭遇主力杀跌，总体市场交投活跃度回落，分化依然较大。跌幅榜 1，中潜股份-39.28%，2，国城矿业-37.09%,3，众信旅游-35.09%,4，华民股份 -34.61%,5,安车检测-33.44%。跌幅居前的力度小幅回落，整体涨跌比1668：2352，上涨股小幅回升，大盘总体震荡整理走势，10月个股涨少跌多，市场交投持续低迷，期待11月迎来契机。 收起全文d,https://weibo.com/1959069481/JrMVqxqSg?refer_flag=1001030103_
分化,好家伙 我三年前绝对没有想到 三年后我首页是万圣节plmm卖萌和lol比赛两极分化的时候 我是里面嚎比赛的一员世事无常啊世事无常,https://weibo.com/6285453762/JrMUHkSNw?refer_flag=1001030103_
分化,美股周二盘中走势震荡，收盘走势分化。道指和标普500指数收跌，因欧美地区新冠病例激增，以及美国新一轮刺激计划前景渺茫令市场承压。科技股多数上扬推动纳指收高。恐慌指数VIX涨2.74%，报33.35点。 2鞍山·岫岩鑫百旅店,https://weibo.com/2094634993/JrMSancPe?refer_flag=1001030103_
分化,在市场短期估值分化的背景下，产业升级主线充分考虑估值性价比，我们推荐：1）中国企业已具备较强全球竞争力、且目前景气上行的行业，具体包括消费电子、汽车及汽车零部件家电、工程机械、板块估值相对合理的龙头；2）新技术领域开启新增长周期，主要包括5G主设备及电信光模块板块估值相对合理的龙头；3）在“十四五”规划产业政策框架内，具备成长性且估值相对合理的标的，包括风电、电力设备板块的龙头。嘉兴#股票# 2嘉兴 收起全文d,https://weibo.com/3367573920/JrMOYnjAP?refer_flag=1001030103_
分化,#演员请就位#我还蛮奇怪一点，每次看节目到gjm出来弹幕留言怎么那么夸张都是彩虹屁甚至说他以后一定会是名导？这跟我在微博，知乎看到评价两极分化也太多了吧？难道弹幕也是买刷的？？,https://weibo.com/1266932070/JrMNZerat?refer_flag=1001030103_
分化,sigma的F80到底好不好用啊 看到好多人在推 但是🍑的评论两极分化又很严重哎🥀,https://weibo.com/7215814555/JrMNvD8Pl?refer_flag=1001030103_
分化,【视频】【【美国总统选举】本届选举笼罩在浓浓恐怖氛围中】本届美国总统选举笼罩在浓浓的恐怖氛围中。社会、政治分化，人们因冠病“禁足”或失业引发不满，加上总统特朗普多次警告，如果败选将挑战选举结果，令人不禁担心投票日可能发生动乱。O网页链接,https://weibo.com/3701555977/JrMMoinFs?refer_flag=1001030103_
分化,白麓城在缓涨，底部房源已经站稳40000，与旁边的尚品半岛拉开距离，当年开盘时价格差不多。而迟几年开盘的铂金湾开盘在31000，现在同一小区安置房成交在28000，同一板块，房价走势已经不一样。未来一定会发生就算买对板块也不一定就涨，同一板块内部分化，比配套，比产品。,https://weibo.com/6730367395/JrMJ90fmi?refer_flag=1001030103_
分化,朋友圈会有两极分化 我连发都不敢发,https://weibo.com/5240154903/JrMI5rryh?refer_flag=1001030103_
研究,【#2021考研报名最后一天# 还没报名的抓紧！】今天22:00是2021研究生考试网上报名截止时间，逾期不再补报，也不得再修改报名信息。登录“全国硕士研究生招生考试网上报名平台”（ O网页链接 ）进行网上报名。转起！为考生加油！,https://weibo.com/2656274875/JrGxi8P24?refer_flag=1001030103_
研究,【#学校拒绝视障生报名考研合理吗#】#周刊君调查# 近日#盲人女孩报考陕西师大研究生遭拒#引发热议，学校表示没有能力进行对其培养教育，无法提供盲文试卷。当事人称，自己大学就读于一个其余均为健全学生的班级，学习心理学各科目遇到的大多问题都能克服，“考上和考不上是一件事，它和能不能参与考试是分开的。”媒体整理发现，近两年均有用盲文参加考研考试的先例。你认为，学校拒绝视障生报名考研合理吗？ 学校拒绝视障生报名考研合理吗？ 收起全文d,https://weibo.com/1642512402/JrzdzyGuC?refer_flag=1001030103_
研究,#灵感研究所#我和我的Mate—Mate40 Pro评测我们一直是Mate系列的忠实用户。大屏、商务、长续航，满满的黑科技。这就是八年十代的华为Mate系列。三次logo变迁，三次材质变迁。一代代的进步使得Mate不断补齐了自己的短板。直到今天这款更加时尚，更加强大的华为Mate，这就是华为Mate40 Pro。 L灵感研究所的微博视频 收起全文d,https://weibo.com/6278171447/JrARauuDn?refer_flag=1001030103_
研究,【清代女詞研究】成岫（字雲友，錢塘人，有《慧香館集》）《虞美人.春閨雨中》一春花事多催挫。怪殺連連雨。梅羞杏泣海堂愁，愁絕桃花，含怨放樓頭。//嗔他鳩婦相呼鬧。睨睆鶯聲巧。聽他溜滴滴欄gan，滴破堦心只是怯春寒。,https://weibo.com/6178585829/JrN6qa5J3?refer_flag=1001030103_
研究,我今天很心碎 颓废地坐在床上喝可乐（无糖室友A：又喝无糖可乐呀，我最近看到JAMA在欧洲一长期研究说喝代糖饮料会让人…室友B：你说啥呢，娴娴又不是欧洲的人我：对嘛，所以欧洲的研究和我有啥关系呢，偶要继续喝室友A：彳亍,https://weibo.com/7334762297/JrN6cmdaM?refer_flag=1001030103_
研究,#双十一狂欢夜#（20号左右就开始研究） +周末加班=想睡觉#万圣节# 🎈 +沪上阿姨的奶茶+电影=元气满满的回血,https://weibo.com/5618938205/JrN64E1DT?refer_flag=1001030103_
研究,【#报考陕师大盲人女孩修改志愿#】视障女孩吴潇是南京特殊教育师范学院大四学生。她报考@陕西师范大学 研究生被拒的事件引发网友热议。看到部分负面评价以及学校方的坚决，10月31日，报考截止时间之前，吴潇放弃了一直坚持的陕师大，修改了考研志愿。L一手Video的秒拍视频,https://weibo.com/6083343819/JrN5XzFlL?refer_flag=1001030103_
研究,母婴研究院 预防孩子换季生病的方法。学会这几招，提高免疫力，可以让孩子远离换季生病。1. 根据早晚实际温度，灵活添减衣物。2. 入秋后别把孩子一味关在家里，让孩子在户外走一走跑一跑，每天坚持一定时间的户外运动。但尽量避免带孩子去空气不流通的场所游玩。3. 家庭环境保持清洁，定期开窗通风。4. 饮食结构要合理，食材要多样化，换季时不建议断母乳。 收起全文d,https://weibo.com/1418914270/JrN5KeFSc?refer_flag=1001030103_
研究,21准研究生大通铺10🈷️过得有些些糟糕每天都好多好多负能量希望11月好起来12月更好我是一个爆炸函数！第一次plog来啦🎃节快乐#🍌呐的每日总结#,https://weibo.com/2583091225/JrN5m39dM?refer_flag=1001030103_
研究,研究员的妈咪 一个合格的丁禹兮粉丝家属（🆘为什么全世界都知道丁禹兮节俭了,https://weibo.com/1942602887/JrMs3CySQ?refer_flag=1001030103_
研究,根据我一晚上的研究，我们hiro酱的26人车，应该是Toyota Coaster系列的中古车，内饰大体如下图,https://weibo.com/2861851172/JrMAV3uaM?refer_flag=1001030103_
研究,2道高人气粤菜——豉汁凤爪＆蜜汁叉烧今天给陛下们研究了2道不敢说正宗但绝对好吃的粤菜！豉汁凤爪~经过炸制，泡松软，放上豆豉辣椒，调味蒸熟后，豉香浓郁，软烂入味，太好吃了！蜜汁叉烧~用蒸烤箱烤的叉烧，不焦不糊，甜甜蜜蜜水水嫩嫩的，相当的优秀！#美的微蒸烤，有料更有爱# L陛下开饭了的微博视频 收起全文d,https://weibo.com/2791546850/JrLfBt5R2?refer_flag=1001030103_
研究,记十月最后一天上午做了实验，第一次去做控制实验的时候是第一组做完的，这次居然倒数第二组才完事，因为忘了用哪根线输出，咋做咋不对，检查了四五遍电路都没毛病，最后才发现tm一直在拿接地线当电源。下午上了小班的课题组，一下午的课第一节看院长展示他的研究成果，第二节课看另一个教授站在讲台上表演他自学Matlab…… 虽然我们这20个人是用两道有手就行的题选出来的，这帮教授备课讲课也应该认真一点吧。这么讲还指望我们能做出来研究生的课题？晚上吃了湖北家常菜，南方人真是又一次让我无语，菜点多了桌子小，同学让服务员给换个桌子说了好几次都不干，还说那桌有人预约了，非得我出手摆出一脸横样大声跟他喊才同意换桌，果然南方人百分之九十都是jb欺软怕硬的小人最后sn输了，跟我也没啥关系，这队伍里一个人我都不认识。马上十一月了。离放假越来越近了。 收起全文d,https://weibo.com/5362506144/JrN52e3fU?refer_flag=1001030103_
研究,最后一天报名时间，2021届研究生考试部分学校公布报名人数，人数同比暴涨，预计总录取率不超过20%，考研形式越发激烈，各位22考研同学一定早做准备！O网页链接 L宫东风的微博视频,https://weibo.com/1650625843/JrMI83OU7?refer_flag=1001030103_
研究,很多想整形的姐妹们，其实都有很多问题都得不到解答，选择医生上又是纠结又纠结~整形确实是人生中的一件大事，必须要谨慎选择，本人研究整形多年，身边不少闺蜜姐妹做过，自己在之前整形的时候也做足了全国很多好的医院医生功课，有不懂的问题或者想了解医院医生的姐妹们，都可以来问我的哦~#昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 做双眼皮 割双眼皮 双眼皮手术 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 隆鼻 假体隆鼻 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 吸脂 大腿吸脂 腰腹吸脂 手臂吸脂 全身吸脂 哪个哪些哪家哪位医院医生好 多少钱##昆明 沈阳 厦门 长春 扬州 石家庄 绍兴 盐城 潍坊 南昌 瘦脸针 瘦腿针 哪个哪些哪家哪位医院医生好 多少钱#不懂都可以问我，评论区可以自助查询医院医生~ 收起全文d,https://weibo.com/5105375641/JrN506IiP?refer_flag=1001030103_
研究,#金硕珍甜心收藏匣#🌕#金硕珍魅力研究所#black swan BTS_BEseokjin seokjin𝖈𝖗:𝖘𝖊𝖔𝖐𝖏𝖎𝖓𝖒𝖞𝖑𝖆𝖇𝖘𝖘𝖘,https://weibo.com/1671370055/JrN3a4fNn?refer_flag=1001030103_
研究,好喜欢宿友啊昨天花了一天来安装软件 我一直扒拉着她让她教我安装 还一直问她究竟怎么做 虽然她也不是很会但是随叫随到 还来我座位边看视频边帮我研究怎么做 明明她也在忙别的作业而且加上今天差不多喊了她十几次 我因为听不懂 不会做 又实在对专业爱不起来 真的是说话都带着火气 脸色超凶 可她好温柔啊呜呜呜 还会主动来关心我做到哪了呜呜呜真的好喜欢她她就是我的天使 收起全文d,https://weibo.com/7248104254/JrN4Oz3Q1?refer_flag=1001030103_
研究,近日，英国国家卫生研究所（National Institute for Health Research， NIHR）发布新冠持久症状（Long Covid）研究报告《与新冠病毒共存》（Living with Covid-19）称，新冠长期症状可能表现为多种不同综合征，但定义标准缺失造成了诊断的不确定性，一些患者因此无法被准确地诊断和治疗。研究报告指出，新冠病毒不仅会影响呼吸系统，还会直接影响心脏、心血管系统和大脑，并间接影响肾脏和肠道。轻症患者也会出现长期症状，需要持续康复的感染者规模未明，社会总体护理需求将会上升。 收起全文d,https://weibo.com/5414377747/JrLTVFPlR?refer_flag=1001030103_
研究,什么玩意儿，买了一袋子彩虹糖，最喜欢的颜色一颗没有，和方便面没有调料包的概率差不多了叭……论当代研究生一周可以听多少讲座，反正差不多三场可以撞一起，上次还没整理完，下次的回放快过期了……月末例行休息，被导师语音轰炸，30条+语音听得我头秃……脑阔疼的终究还是没完成月末总结，明天我们空间见！！ 收起全文d,https://weibo.com/5958181436/JrN4Kvh8R?refer_flag=1001030103_
研究,未来已来，唯一不变的就是“变”。战略不是研究未来要做什么，而是研究现在做什么才有未来。动荡的时代最大的风险不是动荡的本身，而是仍然用过去的逻辑做事。回顾肖文教授的金句与小伙伴们共勉。[抱拳][抱拳][抱拳],https://weibo.com/1774531175/JrN4HtzBR?refer_flag=1001030103_
研究,在和朋友聚会后，独自赶回住处，住处不是家，末班地铁上却都是夜归人。我盯着一个人刷了半天知乎，突然忘记时间，再转目看看另外一个穿着牛仔外套和运动裤的人，一个穿着一身工装的人，打盹的人，发呆的人，会不会谁也在默默地看着我，或定视在我的方向研究我是什么样的人，也敲出这番类似的感悟来……,https://weibo.com/1840254400/JrN4HtzrU?refer_flag=1001030103_
研究,#大兵说考古# 个人觉得考古研究在田野才更有灵感，看着真实的器物，那种感觉是不一样的。能带来很多灵感。但前提是在考古工地学习而不是劳动。这也是一个很矛盾的事情。在工地呆着，对年轻学子来讲，不干点活，谁来出这个培养经费，确实是件头疼的事。看看以后会不会有所变革。（下面这两个器物是啥时期的？到不到汉？） 收起全文d,https://weibo.com/3944729301/JrN4D3P80?refer_flag=1001030103_
研究,上礼拜去太太家路上路过一个公园本来是进去玩一会儿的后来变成疯跑一上午也不回家特别喜欢观察植物这种干掉的狗尾巴草研究了一路进到草里去照相，搞了一身小刺刺趁机给讲讲传播种子的道理，也不知道明白没有,https://weibo.com/1281831054/JrN4Cg3OX?refer_flag=1001030103_
